text,language,source_dataset,original_label,normalized_text
Kechikaman biroz 17:00 da boraman. tezroq,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 17:00 da boraman. tezroq
Kechikaman biroz 11:00 da boraman.,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 11:00 da boraman.
"Menga 360,000 so'm tashlab tura olasanmi? tezroq",uz,messages_cleaned_v5.csv,ham,"menga 360,000 so'm tashlab tura olasanmi? tezroq"
Kechikaman biroz 15:15 da boraman.!,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 15:15 da boraman.!
Bugun 18:30 da ko'rishamiz....,uz,messages_cleaned_v5.csv,ham,bugun 18:30 da ko'rishamiz....
Kechikaman biroz 16:00 da boraman..,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 16:00 da boraman..
"Menga 360,000 so'm tashlab tura olasanmi?...",uz,messages_cleaned_v5.csv,ham,"menga 360,000 so'm tashlab tura olasanmi?..."
"Menga 180,000 so'm tashlab tura olasanmi??",uz,messages_cleaned_v5.csv,ham,"menga 180,000 so'm tashlab tura olasanmi??"
Kechikaman biroz 21:30 da boraman.?,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 21:30 da boraman.?
Bugun 19:00 da ko'rishamiz....,uz,messages_cleaned_v5.csv,ham,bugun 19:00 da ko'rishamiz....
Bugun 12:45 da ko'rishamiz....,uz,messages_cleaned_v5.csv,ham,bugun 12:45 da ko'rishamiz....
Bugun 17:15 da ko'rishamiz. :),uz,messages_cleaned_v5.csv,ham,bugun 17:15 da ko'rishamiz. :)
Kechikaman biroz 15:00 da boraman.?,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 15:00 da boraman.?
Bugun 10:30 da ko'rishamiz. :),uz,messages_cleaned_v5.csv,ham,bugun 10:30 da ko'rishamiz. :)
Kechikaman biroz 17:45 da boraman.,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 17:45 da boraman.
Bugun 9:30 da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun 9:30 da ko'rishamiz. tezroq
Bugun 14:00 da ko'rishamiz....,uz,messages_cleaned_v5.csv,ham,bugun 14:00 da ko'rishamiz....
"Menga 4680,000 so'm tashlab tura olasanmi?...",uz,messages_cleaned_v5.csv,ham,"menga 4680,000 so'm tashlab tura olasanmi?..."
tuxum narxi qancha ekan hozir?...,uz,messages_cleaned_v5.csv,ham,tuxum narxi qancha ekan hozir?...
Telegramdan yozaman hozir.?,uz,messages_cleaned_v5.csv,ham,telegramdan yozaman hozir.?
Kechikaman biroz 20:45 da boraman....,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 20:45 da boraman....
Kechikaman biroz 18:15 da boraman.?,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 18:15 da boraman.?
"Menga 2360,000 so'm tashlab tura olasanmi? :)",uz,messages_cleaned_v5.csv,ham,"menga 2360,000 so'm tashlab tura olasanmi? :)"
"Aka, ishlar qanday?",uz,messages_cleaned_v5.csv,ham,"aka, ishlar qanday?"
Kechikaman biroz 21:30 da boraman. :),uz,messages_cleaned_v5.csv,ham,kechikaman biroz 21:30 da boraman. :)
Bugun uchrashamizmi? tezroq,uz,messages_cleaned_v5.csv,ham,bugun uchrashamizmi? tezroq
Uyga qaytayotganda go'sht olib kel. :),uz,messages_cleaned_v5.csv,ham,uyga qaytayotganda go'sht olib kel. :)
go'sht narxi qancha ekan hozir?!,uz,messages_cleaned_v5.csv,ham,go'sht narxi qancha ekan hozir?!
qogoz narxi qancha ekan hozir??,uz,messages_cleaned_v5.csv,ham,qogoz narxi qancha ekan hozir??
"Menga 900,000 so'm tashlab tura olasanmi?...",uz,messages_cleaned_v5.csv,ham,"menga 900,000 so'm tashlab tura olasanmi?..."
Bugun 11:15 da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun 11:15 da ko'rishamiz. tezroq
Bugun 20:15 da ko'rishamiz..,uz,messages_cleaned_v5.csv,ham,bugun 20:15 da ko'rishamiz..
Bugun 20:30 da ko'rishamiz....,uz,messages_cleaned_v5.csv,ham,bugun 20:30 da ko'rishamiz....
Kechikaman biroz 17:45 da boraman. tezroq,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 17:45 da boraman. tezroq
"Menga 4840,000 so'm tashlab tura olasanmi??",uz,messages_cleaned_v5.csv,ham,"menga 4840,000 so'm tashlab tura olasanmi??"
"Menga 1650,000 so'm tashlab tura olasanmi?...",uz,messages_cleaned_v5.csv,ham,"menga 1650,000 so'm tashlab tura olasanmi?..."
tuxum narxi qancha ekan hozir? tezroq,uz,messages_cleaned_v5.csv,ham,tuxum narxi qancha ekan hozir? tezroq
Bugun 8:15 da ko'rishamiz. :),uz,messages_cleaned_v5.csv,ham,bugun 8:15 da ko'rishamiz. :)
"Menga 3490,000 so'm tashlab tura olasanmi? :)",uz,messages_cleaned_v5.csv,ham,"menga 3490,000 so'm tashlab tura olasanmi? :)"
Bugun 19:15 da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun 19:15 da ko'rishamiz. tezroq
Kechikaman biroz 16:30 da boraman....,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 16:30 da boraman....
Bugun 11:00 da ko'rishamiz....,uz,messages_cleaned_v5.csv,ham,bugun 11:00 da ko'rishamiz....
Bugun 12:00 da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun 12:00 da ko'rishamiz. tezroq
"Menga 410,000 so'm tashlab tura olasanmi? tezroq",uz,messages_cleaned_v5.csv,ham,"menga 410,000 so'm tashlab tura olasanmi? tezroq"
Kechikaman biroz 19:00 da boraman.!,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 19:00 da boraman.!
"Menga 3230,000 so'm tashlab tura olasanmi? :)",uz,messages_cleaned_v5.csv,ham,"menga 3230,000 so'm tashlab tura olasanmi? :)"
Xatni pochtadan jo'natdim. tezroq,uz,messages_cleaned_v5.csv,ham,xatni pochtadan jo'natdim. tezroq
Bugun 21:45 da ko'rishamiz.!,uz,messages_cleaned_v5.csv,ham,bugun 21:45 da ko'rishamiz.!
Bugun 15:15 da ko'rishamiz.!,uz,messages_cleaned_v5.csv,ham,bugun 15:15 da ko'rishamiz.!
"Menga 3540,000 so'm tashlab tura olasanmi? :)",uz,messages_cleaned_v5.csv,ham,"menga 3540,000 so'm tashlab tura olasanmi? :)"
Uyga qaytayotganda go'sht olib kel. tezroq,uz,messages_cleaned_v5.csv,ham,uyga qaytayotganda go'sht olib kel. tezroq
"Menga 3980,000 so'm tashlab tura olasanmi?.",uz,messages_cleaned_v5.csv,ham,"menga 3980,000 so'm tashlab tura olasanmi?."
Bugun 18:45 da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun 18:45 da ko'rishamiz. tezroq
"Menga 4420,000 so'm tashlab tura olasanmi?",uz,messages_cleaned_v5.csv,ham,"menga 4420,000 so'm tashlab tura olasanmi?"
Bugun 10:30 da ko'rishamiz....,uz,messages_cleaned_v5.csv,ham,bugun 10:30 da ko'rishamiz....
Kechikaman biroz 14:45 da boraman. tezroq,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 14:45 da boraman. tezroq
Bugun 12:45 da ko'rishamiz.!,uz,messages_cleaned_v5.csv,ham,bugun 12:45 da ko'rishamiz.!
Bugun 20:00 da ko'rishamiz. :),uz,messages_cleaned_v5.csv,ham,bugun 20:00 da ko'rishamiz. :)
Kechikaman biroz 17:15 da boraman....,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 17:15 da boraman....
Bugun 16:30 da ko'rishamiz....,uz,messages_cleaned_v5.csv,ham,bugun 16:30 da ko'rishamiz....
Qayerdasan hozir? :),uz,messages_cleaned_v5.csv,ham,qayerdasan hozir? :)
Kechikaman biroz 9:30 da boraman.?,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 9:30 da boraman.?
"Menga 1870,000 so'm tashlab tura olasanmi??",uz,messages_cleaned_v5.csv,ham,"menga 1870,000 so'm tashlab tura olasanmi??"
Kechikaman biroz 13:00 da boraman.,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 13:00 da boraman.
meva narxi qancha ekan hozir?!,uz,messages_cleaned_v5.csv,ham,meva narxi qancha ekan hozir?!
Kechikaman biroz ertalab da boraman.!,uz,messages_cleaned_v5.csv,ham,kechikaman biroz ertalab da boraman.!
Bugun tushdan keyin da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun tushdan keyin da ko'rishamiz. tezroq
Kechikaman biroz 9:30 da boraman....,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 9:30 da boraman....
Bugun 17:00 da ko'rishamiz. :),uz,messages_cleaned_v5.csv,ham,bugun 17:00 da ko'rishamiz. :)
Bugun 20:45 da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun 20:45 da ko'rishamiz. tezroq
Kechikaman biroz 19:30 da boraman. :),uz,messages_cleaned_v5.csv,ham,kechikaman biroz 19:30 da boraman. :)
Kechikaman biroz 21:00 da boraman.?,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 21:00 da boraman.?
"Iltimos, qayta qo'ng'iroq qiling. :)",uz,messages_cleaned_v5.csv,ham,"iltimos, qayta qo'ng'iroq qiling. :)"
Bugun 21:15 da ko'rishamiz.?,uz,messages_cleaned_v5.csv,ham,bugun 21:15 da ko'rishamiz.?
"Menga 2010,000 so'm tashlab tura olasanmi? tezroq",uz,messages_cleaned_v5.csv,ham,"menga 2010,000 so'm tashlab tura olasanmi? tezroq"
Bugun uchrashamizmi??,uz,messages_cleaned_v5.csv,ham,bugun uchrashamizmi??
Ertaga dars soat nechida boshlanadi?!,uz,messages_cleaned_v5.csv,ham,ertaga dars soat nechida boshlanadi?!
Bugun 9:30 da ko'rishamiz.?,uz,messages_cleaned_v5.csv,ham,bugun 9:30 da ko'rishamiz.?
Bugun 18:30 da ko'rishamiz. :),uz,messages_cleaned_v5.csv,ham,bugun 18:30 da ko'rishamiz. :)
"Menga 3700,000 so'm tashlab tura olasanmi?...",uz,messages_cleaned_v5.csv,ham,"menga 3700,000 so'm tashlab tura olasanmi?..."
Kechikaman biroz 12:45 da boraman..,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 12:45 da boraman..
Kechikaman biroz 17:15 da boraman. :),uz,messages_cleaned_v5.csv,ham,kechikaman biroz 17:15 da boraman. :)
Bugun 17:45 da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun 17:45 da ko'rishamiz. tezroq
Telegramdan yozaman hozir. :),uz,messages_cleaned_v5.csv,ham,telegramdan yozaman hozir. :)
"Menga 2950,000 so'm tashlab tura olasanmi?",uz,messages_cleaned_v5.csv,ham,"menga 2950,000 so'm tashlab tura olasanmi?"
Bugun 17:00 da ko'rishamiz....,uz,messages_cleaned_v5.csv,ham,bugun 17:00 da ko'rishamiz....
"Menga 2360,000 so'm tashlab tura olasanmi?...",uz,messages_cleaned_v5.csv,ham,"menga 2360,000 so'm tashlab tura olasanmi?..."
"Menga 900,000 so'm tashlab tura olasanmi? tezroq",uz,messages_cleaned_v5.csv,ham,"menga 900,000 so'm tashlab tura olasanmi? tezroq"
Bugun 21:45 da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun 21:45 da ko'rishamiz. tezroq
Kechikaman biroz 21:30 da boraman.!,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 21:30 da boraman.!
Bugun kechqurun da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun kechqurun da ko'rishamiz. tezroq
Bugun 15:15 da ko'rishamiz.,uz,messages_cleaned_v5.csv,ham,bugun 15:15 da ko'rishamiz.
Bugun 10:15 da ko'rishamiz.,uz,messages_cleaned_v5.csv,ham,bugun 10:15 da ko'rishamiz.
ruchka narxi qancha ekan hozir? tezroq,uz,messages_cleaned_v5.csv,ham,ruchka narxi qancha ekan hozir? tezroq
Kechikaman biroz 13:15 da boraman.,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 13:15 da boraman.
"Menga 3490,000 so'm tashlab tura olasanmi?.",uz,messages_cleaned_v5.csv,ham,"menga 3490,000 so'm tashlab tura olasanmi?."
Bugun 12:30 da ko'rishamiz....,uz,messages_cleaned_v5.csv,ham,bugun 12:30 da ko'rishamiz....
O'qish qachon tugaydi? tezroq,uz,messages_cleaned_v5.csv,ham,o'qish qachon tugaydi? tezroq
Bugun 16:15 da ko'rishamiz....,uz,messages_cleaned_v5.csv,ham,bugun 16:15 da ko'rishamiz....
Kechikaman biroz 8:15 da boraman. tezroq,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 8:15 da boraman. tezroq
"Menga 3190,000 so'm tashlab tura olasanmi?...",uz,messages_cleaned_v5.csv,ham,"menga 3190,000 so'm tashlab tura olasanmi?..."
Bayramingiz bilan tabriklayman!.,uz,messages_cleaned_v5.csv,ham,bayramingiz bilan tabriklayman!.
shakar narxi qancha ekan hozir?,uz,messages_cleaned_v5.csv,ham,shakar narxi qancha ekan hozir?
Kechikaman biroz 20:30 da boraman. :),uz,messages_cleaned_v5.csv,ham,kechikaman biroz 20:30 da boraman. :)
"Menga 700,000 so'm tashlab tura olasanmi?!",uz,messages_cleaned_v5.csv,ham,"menga 700,000 so'm tashlab tura olasanmi?!"
Kechikaman biroz 12:15 da boraman.!,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 12:15 da boraman.!
shirinlik narxi qancha ekan hozir??,uz,messages_cleaned_v5.csv,ham,shirinlik narxi qancha ekan hozir??
"Menga 3190,000 so'm tashlab tura olasanmi?",uz,messages_cleaned_v5.csv,ham,"menga 3190,000 so'm tashlab tura olasanmi?"
"Menga 4120,000 so'm tashlab tura olasanmi? tezroq",uz,messages_cleaned_v5.csv,ham,"menga 4120,000 so'm tashlab tura olasanmi? tezroq"
qogoz narxi qancha ekan hozir?,uz,messages_cleaned_v5.csv,ham,qogoz narxi qancha ekan hozir?
Kechikaman biroz 14:30 da boraman..,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 14:30 da boraman..
suv narxi qancha ekan hozir?!,uz,messages_cleaned_v5.csv,ham,suv narxi qancha ekan hozir?!
"Menga 2860,000 so'm tashlab tura olasanmi??",uz,messages_cleaned_v5.csv,ham,"menga 2860,000 so'm tashlab tura olasanmi??"
Bugun 14:45 da ko'rishamiz....,uz,messages_cleaned_v5.csv,ham,bugun 14:45 da ko'rishamiz....
Telefonni ko'tar! tezroq,uz,messages_cleaned_v5.csv,ham,telefonni ko'tar! tezroq
Bugun 9:15 da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun 9:15 da ko'rishamiz. tezroq
"Menga 2010,000 so'm tashlab tura olasanmi?.",uz,messages_cleaned_v5.csv,ham,"menga 2010,000 so'm tashlab tura olasanmi?."
Kechikaman biroz 19:15 da boraman. tezroq,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 19:15 da boraman. tezroq
Kechikaman biroz 9:45 da boraman.,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 9:45 da boraman.
suv narxi qancha ekan hozir? :),uz,messages_cleaned_v5.csv,ham,suv narxi qancha ekan hozir? :)
Bugun 20:30 da ko'rishamiz.,uz,messages_cleaned_v5.csv,ham,bugun 20:30 da ko'rishamiz.
Kechikaman biroz 16:00 da boraman....,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 16:00 da boraman....
"Menga 2630,000 so'm tashlab tura olasanmi?...",uz,messages_cleaned_v5.csv,ham,"menga 2630,000 so'm tashlab tura olasanmi?..."
Bugun 21:45 da ko'rishamiz. :),uz,messages_cleaned_v5.csv,ham,bugun 21:45 da ko'rishamiz. :)
Bugun 15:15 da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun 15:15 da ko'rishamiz. tezroq
Bugun 14:00 da ko'rishamiz.?,uz,messages_cleaned_v5.csv,ham,bugun 14:00 da ko'rishamiz.?
Bugun uchrashamizmi? :),uz,messages_cleaned_v5.csv,ham,bugun uchrashamizmi? :)
Kechikaman biroz 18:45 da boraman.?,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 18:45 da boraman.?
Bugun 12:30 da ko'rishamiz.?,uz,messages_cleaned_v5.csv,ham,bugun 12:30 da ko'rishamiz.?
Bugun 14:15 da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun 14:15 da ko'rishamiz. tezroq
Kechikaman biroz 17:00 da boraman.?,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 17:00 da boraman.?
Bugun 21:45 da ko'rishamiz..,uz,messages_cleaned_v5.csv,ham,bugun 21:45 da ko'rishamiz..
"Menga 1000,000 so'm tashlab tura olasanmi?!",uz,messages_cleaned_v5.csv,ham,"menga 1000,000 so'm tashlab tura olasanmi?!"
Kechikaman biroz tushdan keyin da boraman.?,uz,messages_cleaned_v5.csv,ham,kechikaman biroz tushdan keyin da boraman.?
Kechikaman biroz 9:45 da boraman. :),uz,messages_cleaned_v5.csv,ham,kechikaman biroz 9:45 da boraman. :)
Bugun 21:00 da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun 21:00 da ko'rishamiz. tezroq
"Menga 4090,000 so'm tashlab tura olasanmi?!",uz,messages_cleaned_v5.csv,ham,"menga 4090,000 so'm tashlab tura olasanmi?!"
Bugun 17:15 da ko'rishamiz..,uz,messages_cleaned_v5.csv,ham,bugun 17:15 da ko'rishamiz..
"Menga 430,000 so'm tashlab tura olasanmi? tezroq",uz,messages_cleaned_v5.csv,ham,"menga 430,000 so'm tashlab tura olasanmi? tezroq"
Bugun 13:30 da ko'rishamiz.!,uz,messages_cleaned_v5.csv,ham,bugun 13:30 da ko'rishamiz.!
Bugun 13:45 da ko'rishamiz.,uz,messages_cleaned_v5.csv,ham,bugun 13:45 da ko'rishamiz.
Kechikaman biroz 8:45 da boraman. :),uz,messages_cleaned_v5.csv,ham,kechikaman biroz 8:45 da boraman. :)
"Menga 3230,000 so'm tashlab tura olasanmi?",uz,messages_cleaned_v5.csv,ham,"menga 3230,000 so'm tashlab tura olasanmi?"
"Menga 1750,000 so'm tashlab tura olasanmi?!",uz,messages_cleaned_v5.csv,ham,"menga 1750,000 so'm tashlab tura olasanmi?!"
Bugun 19:30 da ko'rishamiz.!,uz,messages_cleaned_v5.csv,ham,bugun 19:30 da ko'rishamiz.!
"Menga 3140,000 so'm tashlab tura olasanmi??",uz,messages_cleaned_v5.csv,ham,"menga 3140,000 so'm tashlab tura olasanmi??"
"Menga 4090,000 so'm tashlab tura olasanmi?",uz,messages_cleaned_v5.csv,ham,"menga 4090,000 so'm tashlab tura olasanmi?"
Bugun 8:15 da ko'rishamiz.?,uz,messages_cleaned_v5.csv,ham,bugun 8:15 da ko'rishamiz.?
"Menga 2280,000 so'm tashlab tura olasanmi? :)",uz,messages_cleaned_v5.csv,ham,"menga 2280,000 so'm tashlab tura olasanmi? :)"
Kechikaman biroz 8:15 da boraman.,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 8:15 da boraman.
Bugun 15:45 da ko'rishamiz..,uz,messages_cleaned_v5.csv,ham,bugun 15:45 da ko'rishamiz..
Bugun 15:45 da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun 15:45 da ko'rishamiz. tezroq
Kechikaman biroz 12:00 da boraman..,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 12:00 da boraman..
Bugun 16:30 da ko'rishamiz.,uz,messages_cleaned_v5.csv,ham,bugun 16:30 da ko'rishamiz.
Kechikaman biroz 11:30 da boraman. :),uz,messages_cleaned_v5.csv,ham,kechikaman biroz 11:30 da boraman. :)
"Menga 700,000 so'm tashlab tura olasanmi?...",uz,messages_cleaned_v5.csv,ham,"menga 700,000 so'm tashlab tura olasanmi?..."
"Menga 3340,000 so'm tashlab tura olasanmi?...",uz,messages_cleaned_v5.csv,ham,"menga 3340,000 so'm tashlab tura olasanmi?..."
"Charchamang, oq yo'l!.",uz,messages_cleaned_v5.csv,ham,"charchamang, oq yo'l!."
"Menga 150,000 so'm tashlab tura olasanmi? :)",uz,messages_cleaned_v5.csv,ham,"menga 150,000 so'm tashlab tura olasanmi? :)"
Bugun 9:00 da ko'rishamiz.?,uz,messages_cleaned_v5.csv,ham,bugun 9:00 da ko'rishamiz.?
Kechikaman biroz 11:30 da boraman. tezroq,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 11:30 da boraman. tezroq
Bugun 13:30 da ko'rishamiz.?,uz,messages_cleaned_v5.csv,ham,bugun 13:30 da ko'rishamiz.?
"Menga 1920,000 so'm tashlab tura olasanmi?!",uz,messages_cleaned_v5.csv,ham,"menga 1920,000 so'm tashlab tura olasanmi?!"
Kechikaman biroz 20:00 da boraman....,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 20:00 da boraman....
"Menga 1460,000 so'm tashlab tura olasanmi?.",uz,messages_cleaned_v5.csv,ham,"menga 1460,000 so'm tashlab tura olasanmi?."
"Menga 2400,000 so'm tashlab tura olasanmi??",uz,messages_cleaned_v5.csv,ham,"menga 2400,000 so'm tashlab tura olasanmi??"
Bugun 17:15 da ko'rishamiz.,uz,messages_cleaned_v5.csv,ham,bugun 17:15 da ko'rishamiz.
Kechikaman biroz 9:15 da boraman....,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 9:15 da boraman....
Bugun 13:45 da ko'rishamiz. :),uz,messages_cleaned_v5.csv,ham,bugun 13:45 da ko'rishamiz. :)
non narxi qancha ekan hozir?...,uz,messages_cleaned_v5.csv,ham,non narxi qancha ekan hozir?...
Kechikaman biroz 15:15 da boraman.,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 15:15 da boraman.
Kechikaman biroz 12:30 da boraman.!,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 12:30 da boraman.!
Qachon kelasiz??,uz,messages_cleaned_v5.csv,ham,qachon kelasiz??
piyoz narxi qancha ekan hozir?,uz,messages_cleaned_v5.csv,ham,piyoz narxi qancha ekan hozir?
Kechikaman biroz 13:45 da boraman.,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 13:45 da boraman.
"Menga 3880,000 so'm tashlab tura olasanmi??",uz,messages_cleaned_v5.csv,ham,"menga 3880,000 so'm tashlab tura olasanmi??"
"Menga 1920,000 so'm tashlab tura olasanmi? :)",uz,messages_cleaned_v5.csv,ham,"menga 1920,000 so'm tashlab tura olasanmi? :)"
non narxi qancha ekan hozir? :),uz,messages_cleaned_v5.csv,ham,non narxi qancha ekan hozir? :)
Bugun 14:45 da ko'rishamiz..,uz,messages_cleaned_v5.csv,ham,bugun 14:45 da ko'rishamiz..
"Menga 850,000 so'm tashlab tura olasanmi?.",uz,messages_cleaned_v5.csv,ham,"menga 850,000 so'm tashlab tura olasanmi?."
Kechikaman biroz 15:45 da boraman. :),uz,messages_cleaned_v5.csv,ham,kechikaman biroz 15:45 da boraman. :)
Bugun 15:30 da ko'rishamiz.?,uz,messages_cleaned_v5.csv,ham,bugun 15:30 da ko'rishamiz.?
Bugun 12:00 da ko'rishamiz..,uz,messages_cleaned_v5.csv,ham,bugun 12:00 da ko'rishamiz..
Kechikaman biroz 8:00 da boraman.?,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 8:00 da boraman.?
"Menga 900,000 so'm tashlab tura olasanmi??",uz,messages_cleaned_v5.csv,ham,"menga 900,000 so'm tashlab tura olasanmi??"
"Aka, ishlar qanday? tezroq",uz,messages_cleaned_v5.csv,ham,"aka, ishlar qanday? tezroq"
Bugun 10:00 da ko'rishamiz.?,uz,messages_cleaned_v5.csv,ham,bugun 10:00 da ko'rishamiz.?
"Menga 2420,000 so'm tashlab tura olasanmi?",uz,messages_cleaned_v5.csv,ham,"menga 2420,000 so'm tashlab tura olasanmi?"
Bugun 11:30 da ko'rishamiz..,uz,messages_cleaned_v5.csv,ham,bugun 11:30 da ko'rishamiz..
"Menga 3980,000 so'm tashlab tura olasanmi??",uz,messages_cleaned_v5.csv,ham,"menga 3980,000 so'm tashlab tura olasanmi??"
Kechikaman biroz 19:30 da boraman. tezroq,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 19:30 da boraman. tezroq
Kechikaman biroz 21:00 da boraman....,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 21:00 da boraman....
daftar narxi qancha ekan hozir?!,uz,messages_cleaned_v5.csv,ham,daftar narxi qancha ekan hozir?!
Kechikaman biroz 12:15 da boraman....,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 12:15 da boraman....
"Menga 3540,000 so'm tashlab tura olasanmi??",uz,messages_cleaned_v5.csv,ham,"menga 3540,000 so'm tashlab tura olasanmi??"
Bugun 9:45 da ko'rishamiz. :),uz,messages_cleaned_v5.csv,ham,bugun 9:45 da ko'rishamiz. :)
Kechikaman biroz 20:15 da boraman....,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 20:15 da boraman....
tuxum narxi qancha ekan hozir? :),uz,messages_cleaned_v5.csv,ham,tuxum narxi qancha ekan hozir? :)
"Menga 3230,000 so'm tashlab tura olasanmi? tezroq",uz,messages_cleaned_v5.csv,ham,"menga 3230,000 so'm tashlab tura olasanmi? tezroq"
"Menga 2010,000 so'm tashlab tura olasanmi??",uz,messages_cleaned_v5.csv,ham,"menga 2010,000 so'm tashlab tura olasanmi??"
Kechikaman biroz 19:15 da boraman.!,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 19:15 da boraman.!
Bugun 15:30 da ko'rishamiz....,uz,messages_cleaned_v5.csv,ham,bugun 15:30 da ko'rishamiz....
Kechikaman biroz 18:00 da boraman..,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 18:00 da boraman..
"Menga 2420,000 so'm tashlab tura olasanmi? :)",uz,messages_cleaned_v5.csv,ham,"menga 2420,000 so'm tashlab tura olasanmi? :)"
Bugun 17:45 da ko'rishamiz. :),uz,messages_cleaned_v5.csv,ham,bugun 17:45 da ko'rishamiz. :)
"Menga 1870,000 so'm tashlab tura olasanmi?.",uz,messages_cleaned_v5.csv,ham,"menga 1870,000 so'm tashlab tura olasanmi?."
choy narxi qancha ekan hozir? tezroq,uz,messages_cleaned_v5.csv,ham,choy narxi qancha ekan hozir? tezroq
Xatni pochtadan jo'natdim.?,uz,messages_cleaned_v5.csv,ham,xatni pochtadan jo'natdim.?
Bugun 14:45 da ko'rishamiz.!,uz,messages_cleaned_v5.csv,ham,bugun 14:45 da ko'rishamiz.!
Bugun kechqurun da ko'rishamiz.?,uz,messages_cleaned_v5.csv,ham,bugun kechqurun da ko'rishamiz.?
Kechikaman biroz 10:45 da boraman....,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 10:45 da boraman....
"Menga 2020,000 so'm tashlab tura olasanmi?.",uz,messages_cleaned_v5.csv,ham,"menga 2020,000 so'm tashlab tura olasanmi?."
Men hozir ishdamon.?,uz,messages_cleaned_v5.csv,ham,men hozir ishdamon.?
Bugun 19:00 da ko'rishamiz. tezroq,uz,messages_cleaned_v5.csv,ham,bugun 19:00 da ko'rishamiz. tezroq
kartoshka narxi qancha ekan hozir??,uz,messages_cleaned_v5.csv,ham,kartoshka narxi qancha ekan hozir??
Kechikaman biroz 15:45 da boraman. tezroq,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 15:45 da boraman. tezroq
Bugun 11:30 da ko'rishamiz. :),uz,messages_cleaned_v5.csv,ham,bugun 11:30 da ko'rishamiz. :)
shakar narxi qancha ekan hozir?.,uz,messages_cleaned_v5.csv,ham,shakar narxi qancha ekan hozir?.
Bugun 10:30 da ko'rishamiz.,uz,messages_cleaned_v5.csv,ham,bugun 10:30 da ko'rishamiz.
Kechikaman biroz 9:00 da boraman..,uz,messages_cleaned_v5.csv,ham,kechikaman biroz 9:00 da boraman..
