text,clean_text,label,language,source,is_synthetic,length,has_url,has_number
Получчен документ на ваше имя,получчен документ на ваше имя,SUSPICIOUS,ru,synthetic_suspicious_v1,True,29,False,False
Administratsiya: prrofilingizni yangilang,administratsiya: prrofilingizni yangilang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
We have an opportunity that might interest you..,we have an opportunity that might interest you..,SUSPICIOUS,en,synthetic_suspicious_v1,True,48,False,False
Hisobingiz xavfsizligi uhcun ma'lumotlaringizni tekhiring,hisobingiz xavfsizligi uhcun ma'lumotlaringizni tekhiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,57,False,False
"Уточните, вы регистрировались на нашем срвисе...",уточните вы регистрировались на нашем срвисе...,SUSPICIOUS,ru,synthetic_suspicious_v1,True,48,False,False
Special savings for valued customers..,special savings for valued customers..,SUSPICIOUS,en,synthetic_suspicious_v1,True,38,False,False
Your loyalty points are abotu to expire,your loyalty points are abotu to expire,SUSPICIOUS,en,synthetic_suspicious_v1,True,39,False,False
Hisobingizni yangilash talab qilinmoqda...,hisobingizni yangilash talab qilinmoqda...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,42,False,False
System adminnistrator: maintennce scheduled...,system adminnistrator: maintennce scheduled...,SUSPICIOUS,en,synthetic_suspicious_v1,True,46,False,False
"SIZGA YAQIN ODAMDAN XABAR BOR, OCHING...",sizga yaqin odamdan xabar bor oching...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,40,False,False
Your contact was lsted in our directory...,your contact was lsted in our directory...,SUSPICIOUS,en,synthetic_suspicious_v1,True,42,False,False
Hisobingiz holtai yangilandi...,hisobingiz holtai yangilandi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,31,False,False
"Xurmatli foyydalanuvchi, hisobingiz bo'yichha savol bor",xurmatli foyydalanuvchi hisobingiz bo'yichha savol bor,SUSPICIOUS,uz,synthetic_suspicious_v1,True,55,False,False
Profilingiz faollashtirish kutmoqa...,profilingiz faollashtirish kutmoqa...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
Payment penidng kutilmoqda...,payment penidng kutilmoqda...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,29,False,False
Texnik bo'lm: tizim yangilnaishi amalga oshirilmoqda...,texnik bo'lm: tizim yangilnaishi amalga oshirilmoqda...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,55,False,False
NEW FEATURES AVAILABLE FOR YOR ACCOUNT...,new features available for yor account...,SUSPICIOUS,en,synthetic_suspicious_v1,True,41,False,False
"Hisobinngiz vaqtincha cheklangan, tasdiqlang!",hisobinngiz vaqtincha cheklangan tasdiqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,45,False,False
Members-only discount available now..,members only discount available now..,SUSPICIOUS,en,synthetic_suspicious_v1,True,37,False,False
Krtangiz boshqa qurilmaga ulandi,krtangiz boshqa qurilmaga ulandi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,32,False,False
Sizning balance teekshirilmoqda,sizning balance teekshirilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,31,False,False
Unusual sign-in activty on your acount...,unusual sign in activty on your acount...,SUSPICIOUS,en,synthetic_suspicious_v1,True,41,False,False
"Kutilmagan kirsh aniqllandi, tekshiring",kutilmagan kirsh aniqllandi tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,39,False,False
Bank xavfsizlik bo'limi: hisobingizni tasdiqlang..,bank xavfsizlik bo'limi: hisobingizni tasdiqlang..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,50,False,False
Siz talab olingan foydalanuvchilardansiz!,siz talab olingan foydalanuvchilardansiz,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
Oxigi tranzaksiyani tasdiqlang iltimos!,oxigi tranzaksiyani tasdiqlang iltimos,SUSPICIOUS,uz,synthetic_suspicious_v1,True,39,False,False
"Все виды аккаунтов в одном месте: TG, Gmail, FB, IG, TikTok, Twitter @USERNAME_REDACTED",все виды аккаунтов в одном месте: tg gmail fb ig tiktok twitter username_redacted,SUSPICIOUS,ru,v10_rus_foundation,False,87,False,False
Bugun ro'yxatdan o'ting va bonus olling...,bugun ro'yxatdan o'ting va bonus olling...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,42,False,False
Кто-то просмматривал ваш профиль,кто то просмматривал ваш профиль,SUSPICIOUS,ru,synthetic_suspicious_v1,True,32,False,False
"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",it doesnt make sense to take it there unless its free. if you need to know more wikipedia.com,SAFE,en,v10_eng_foundation,False,94,True,False
New device dan login bo'ldi...,new device dan login bo'ldi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,30,False,False
"Вас упоминали в разговоре, уточнтие детали",вас упоминали в разговоре уточнтие детали,SUSPICIOUS,ru,synthetic_suspicious_v1,True,42,False,False
Custmer service: your tciket requires a response,custmer service: your tciket requires a response,SUSPICIOUS,en,synthetic_suspicious_v1,True,48,False,False
"Kartangiz holati yngilandi, tekshiring...",kartangiz holati yngilandi tekshiring...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
Fruad prevention: verify recent transactions,fruad prevention: verify recent transactions,SUSPICIOUS,en,synthetic_suspicious_v1,True,44,False,False
Maxsus taklliif sizni kutmoqda,maxsus taklliif sizni kutmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,30,False,False
Вам поступило сообщение от Админитсратор,вам поступило сообщение от админитсратор,SUSPICIOUS,ru,synthetic_suspicious_v1,True,40,False,False
Hisobingizdan noma'lum manzilga pul o'tkazildi...,hisobingizdan noma'lum manzilga pul o'tkazildi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,49,False,False
FROM 88066 LOST £12 HELP,from 88066 lost 12 help,SUSPICIOUS,en,v10_eng_foundation,False,24,False,True
Karrtangiz bilan yangi qurilmadan operatsiya qilindi,karrtangiz bilan yangi qurilmadan operatsiya qilindi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,52,False,False
Необхоимо подтвердить вашу личность,необхоимо подтвердить вашу личность,SUSPICIOUS,ru,synthetic_suspicious_v1,True,35,False,False
Нам нужно уточнить данные по вашему обраещнию!,нам нужно уточнить данные по вашему обраещнию,SUSPICIOUS,ru,synthetic_suspicious_v1,True,46,False,False
"Krtangiz holati yangilandi, tekshiring",krtangiz holati yangilandi tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,38,False,False
Paymennt peending kutilmoqda,paymennt peending kutilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,28,False,False
Prremium obuna uchun maxsus cheggirma!,prremium obuna uchun maxsus cheggirma,SUSPICIOUS,uz,synthetic_suspicious_v1,True,38,False,False
Pleaes review and update your security inof...,pleaes review and update your security inof...,SUSPICIOUS,en,synthetic_suspicious_v1,True,46,False,False
"Kutmagan kirish aniqlandi, tekshiring",kutmagan kirish aniqlandi tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
Sizning account tempoarrily suspended,sizning account tempoarrily suspended,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
Hiosbingiz uchun new offer bor..,hiosbingiz uchun new offer bor..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,32,False,False
Secrity notice: please review your account...,secrity notice: please review your account...,SUSPICIOUS,en,synthetic_suspicious_v1,True,45,False,False
Bugungi taklif: maxsuus boonus sizni kutmoqda!,bugungi taklif: maxsuus boonus sizni kutmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,46,False,False
Please complete the verification process...,please complete the verification process...,SUSPICIOUS,en,synthetic_suspicious_v1,True,43,False,False
Техподдержка: ваша заявка обрабатывается...,техподдержка: ваша заявка обрабатывается...,SUSPICIOUS,ru,synthetic_suspicious_v1,True,43,False,False
Tizim xavfsizligi: kartangiz ma'umotlarini tasdiqlang,tizim xavfsizligi: kartangiz ma'umotlarini tasdiqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,53,False,False
"Здравствуйте! У кого есть автомобиль, нужна помощь с перевозкой вещей. Есть несколько коробок, пара стульев и старый холодильник, нужно перевезти из одной квартиры в другую (по городу, недалеко). Вынести и занести помогу, просто нужен транспорт. По деньгам не обижу, всё честно.",здравствуйте у кого есть автомобиль нужна помощь с перевозкой вещей. есть несколько коробок пара стульев и старый холодильник нужно перевезти из одной квартиры в другую по городу недалеко . вынести и занести помогу просто нужен транспорт. по деньгам не обижу всё честно.,SUSPICIOUS,ru,v10_rus_foundation,False,278,False,False
Обнаружена подозрительная активность в аккаунте...,обнаружена подозрительная активность в аккаунте...,SUSPICIOUS,ru,synthetic_suspicious_v1,True,50,False,False
"Iltimos, Beelien bilan bog'laning, muhmi xaar bor",iltimos beelien bilan bog'laning muhmi xaar bor,SUSPICIOUS,uz,synthetic_suspicious_v1,True,49,False,False
Tizm hisobingizni tekshirish so'ramoqda..,tizm hisobingizni tekshirish so'ramoqda..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
Verify your emaiil to keep your account actiive...,verify your emaiil to keep your account actiive...,SUSPICIOUS,en,synthetic_suspicious_v1,True,50,False,False
Premium obuna uchun maxsus chegimra!,premium obuna uchun maxsus chegimra,SUSPICIOUS,uz,synthetic_suspicious_v1,True,36,False,False
Chek your account status now...,chek your account status now...,SUSPICIOUS,en,synthetic_suspicious_v1,True,31,False,False
Обнаужен новый вхдо с неизвестного IP...,обнаужен новый вхдо с неизвестного ip...,SUSPICIOUS,ru,synthetic_suspicious_v1,True,40,False,False
Hisobingiz uchun maxuss bonus tayyorlandi,hisobingiz uchun maxuss bonus tayyorlandi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
"Action taken on yur behalf, pleae review",action taken on yur behalf pleae review,SUSPICIOUS,en,synthetic_suspicious_v1,True,40,False,False
"Action taken on yur behhalf, please review",action taken on yur behhalf please review,SUSPICIOUS,en,synthetic_suspicious_v1,True,42,False,False
"Siz uhcun yangilik bro, tasdiqllang",siz uhcun yangilik bro tasdiqllang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,35,False,False
Bannk xizmati: kartangiz holaati tkeshirilmoqda..,bannk xizmati: kartangiz holaati tkeshirilmoqda..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,49,False,False
"Ma'lumotlaringiz esikrgan, yangilash kerak!",ma'lumotlaringiz esikrgan yangilash kerak,SUSPICIOUS,uz,synthetic_suspicious_v1,True,43,False,False
Your account settings ned attention,your account settings ned attention,SUSPICIOUS,en,synthetic_suspicious_v1,True,35,False,False
Upgade your account with a limited offeer...,upgade your account with a limited offeer...,SUSPICIOUS,en,synthetic_suspicious_v1,True,44,False,False
Your order stauts has chaned,your order stauts has chaned,SUSPICIOUS,en,synthetic_suspicious_v1,True,28,False,False
"Do'stingiz siza sovgg'a yubordi, tasdiqlang!",do'stingiz siza sovgg'a yubordi tasdiqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,44,False,False
Hisobingizni faollashtirish uchun kirish talab etiladi..,hisobingizni faollashtirish uchun kirish talab etiladi..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,56,False,False
"Ваш аккаунт ограниче,н требуется подтверждение",ваш аккаунт ограниче н требуется подтверждение,SUSPICIOUS,ru,synthetic_suspicious_v1,True,46,False,False
"Hurmatli mijoz, akkauntingiz bo'yicha anilqik kiritish kerak",hurmatli mijoz akkauntingiz bo'yicha anilqik kiritish kerak,SUSPICIOUS,uz,synthetic_suspicious_v1,True,60,False,False
Pllease cofirm the recent chnages to your account..,pllease cofirm the recent chnages to your account..,SUSPICIOUS,en,synthetic_suspicious_v1,True,51,False,False
Administrator: hisobingiz vaqtincha to'xtatildi...,administrator: hisobingiz vaqtincha to'xtatildi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,50,False,False
Login qilib tekshirib koo'ring!,login qilib tekshirib koo'ring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,31,False,False
"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",hi this is amy we will be sending you a free phone number in a couple of days which will give you an access to all the adult parties...,SUSPICIOUS,en,v10_eng_foundation,False,137,False,False
You have 9 unread messages,you have 9 unread messages,SUSPICIOUS,en,synthetic_suspicious_v1,True,26,False,True
Sppecial prmotion endign soon...,sppecial prmotion endign soon...,SUSPICIOUS,en,synthetic_suspicious_v1,True,32,False,False
You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,you will be receiving this week's triple echo ringtone shortly. enjoy it,SUSPICIOUS,en,v10_eng_foundation,False,73,False,False
Vreify yoru kartangizni please,vreify yoru kartangizni please,SUSPICIOUS,uz,synthetic_suspicious_v1,True,30,False,False
VIP stats olish imkoniyati mavjud,vip stats olish imkoniyati mavjud,SUSPICIOUS,uz,synthetic_suspicious_v1,True,33,False,False
Your name came up druing the meetting...,your name came up druing the meetting...,SUSPICIOUS,en,synthetic_suspicious_v1,True,40,False,False
Your credentils need to be updaetd...,your credentils need to be updaetd...,SUSPICIOUS,en,synthetic_suspicious_v1,True,37,False,False
Sizning proiflingiz ko'rildi,sizning proiflingiz ko'rildi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,28,False,False
Important: update your profile informaation!,important: update your profile informaation,SUSPICIOUS,en,synthetic_suspicious_v1,True,44,False,False
Balans tekshiruvi: hisbigizga kiring...,balans tekshiruvi: hisbigizga kiring...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,39,False,False
Поступил новый отклик на вшау публикацию!,поступил новый отклик на вшау публикацию,SUSPICIOUS,ru,synthetic_suspicious_v1,True,41,False,False
"Siz uhcun yangilik bor, tasdiqlang",siz uhcun yangilik bor tasdiqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,34,False,False
Siznng ma'ulmotllaringiz bo'yicha tushuntirish kerak..,siznng ma'ulmotllaringiz bo'yicha tushuntirish kerak..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,54,False,False
"Вас упоминаи в разговоре, уточните детали...",вас упоминаи в разговоре уточните детали...,SUSPICIOUS,ru,synthetic_suspicious_v1,True,44,False,False
Someone viewed your profile...,someone viewed your profile...,SUSPICIOUS,en,synthetic_suspicious_v1,True,30,False,False
Proffilingizga kimdir kirgan bolishi muumkin...,proffilingizga kimdir kirgan bolishi muumkin...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,47,False,False
Your access may be limited without verification!,your access may be limited without verification,SUSPICIOUS,en,synthetic_suspicious_v1,True,48,False,False
Siz sovg'a olish ucun ro'yxatdan o'tishingiz mumkin,siz sovg'a olish ucun ro'yxatdan o'tishingiz mumkin,SUSPICIOUS,uz,synthetic_suspicious_v1,True,51,False,False
Yaangi security poliyc accept qiling!,yaangi security poliyc accept qiling,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
Limited-time access available for premium features...,limited time access available for premium features...,SUSPICIOUS,en,synthetic_suspicious_v1,True,53,False,False
Sppecial savings for valued customers...,sppecial savings for valued customers...,SUSPICIOUS,en,synthetic_suspicious_v1,True,40,False,False
Youur account activty summary is ready...,youur account activty summary is ready...,SUSPICIOUS,en,synthetic_suspicious_v1,True,41,False,False
Hisobingizdan noma'lum manzillga pul o'tkazildi...,hisobingizdan noma'lum manzillga pul o'tkazildi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,50,False,False
Do'stingiz akkauntingizga kirihsga harakat qildi...,do'stingiz akkauntingizga kirihsga harakat qildi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,51,False,False
"Do'stingiz sizga sovg'a yubordi, tassdiqlang",do'stingiz sizga sovg'a yubordi tassdiqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,44,False,False
Sizning ma'lumotlaringiz bo'yicha tushuntirish kerak..,sizning ma'lumotlaringiz bo'yicha tushuntirish kerak..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,54,False,False
Xavfsizlik sababli akkauntingizni tekshiring,xavfsizlik sababli akkauntingizni tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,44,False,False
Chek your account sttaus now!,chek your account sttaus now,SUSPICIOUS,en,synthetic_suspicious_v1,True,29,False,False
Sizning noingizag ariza tushdi,sizning noingizag ariza tushdi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,30,False,False
Actin needde: confirm your identtity,actin needde: confirm your identtity,SUSPICIOUS,en,synthetic_suspicious_v1,True,36,False,False
Audit team: records neeed your confirmtion,audit team: records neeed your confirmtion,SUSPICIOUS,en,synthetic_suspicious_v1,True,42,False,False
Seucre your hisobingizni!,seucre your hisobingizni,SUSPICIOUS,uz,synthetic_suspicious_v1,True,25,False,False
NEW FEATURES AVAILABLE FOR YOUR ACCOUNT...,new features available for your account...,SUSPICIOUS,en,synthetic_suspicious_v1,True,42,False,False
NEW SEASONAL OFFER WATIING FOR YOU,new seasonal offer watiing for you,SUSPICIOUS,en,synthetic_suspicious_v1,True,34,False,False
Profilingiz bo'yicha muim bldirishnoma...,profilingiz bo'yicha muim bldirishnoma...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
"ASSALOMU ALAYKUM, CLIK DAN QO'NG'IROQ BO'LADI, JAAVOB BEERING!",assalomu alaykum clik dan qo'ng'iroq bo'ladi jaavob beering,SUSPICIOUS,uz,synthetic_suspicious_v1,True,62,False,False
You weere recommended by a mutual friend...,you weere recommended by a mutual friend...,SUSPICIOUS,en,synthetic_suspicious_v1,True,43,False,False
Ваш еженедельный очет готов...,ваш еженедельный очет готов...,SUSPICIOUS,ru,synthetic_suspicious_v1,True,30,False,False
Verify your kartangizni please...,verify your kartangizni please...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,33,False,False
"New rewards available, chheck your eligibility!",new rewards available chheck your eligibility,SUSPICIOUS,en,synthetic_suspicious_v1,True,47,False,False
Обнаружена подозрительная активность в аккануте,обнаружена подозрительная активность в аккануте,SUSPICIOUS,ru,synthetic_suspicious_v1,True,47,False,False
Akkauntingiz xavffsizlik sababli teshirilmoqda,akkauntingiz xavffsizlik sababli teshirilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,46,False,False
I found something interesting about you onlne,i found something interesting about you onlne,SUSPICIOUS,en,synthetic_suspicious_v1,True,45,False,False
"Hi, is this the right numbre for Daid...",hi is this the right numbre for daid...,SUSPICIOUS,en,synthetic_suspicious_v1,True,40,False,False
Sizga kutilmagan sovg'a tayyorlangan. Uni olishga shoshiling!,sizga kutilmagan sovg'a tayyorlangan. uni olishga shoshiling,SUSPICIOUS,uz,v10_uzb_foundation,False,61,False,False
"Salom, men texnik mutaxassisadn. Hisobingiz haqida gaplashishimiz keerak...",salom men texnik mutaxassisadn. hisobingiz haqida gaplashishimiz keerak...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,75,False,False
You were tagged in a cnoversation,you were tagged in a cnoversation,SUSPICIOUS,en,synthetic_suspicious_v1,True,33,False,False
"На вашу карту поступил перевод, подтвердите...",на вашу карту поступил перевод подтвердите...,SUSPICIOUS,ru,synthetic_suspicious_v1,True,46,False,False
Password ni o'zgartiring please!,password ni o'zgartiring please,SUSPICIOUS,uz,synthetic_suspicious_v1,True,32,False,False
Ma'lumotlaringizni yangilash uchun tizmiga kiring,ma'lumotlaringizni yangilash uchun tizmiga kiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,49,False,False
It Deaprtment: password chnage recommended...,it deaprtment: password chnage recommended...,SUSPICIOUS,en,synthetic_suspicious_v1,True,45,False,False
Hiobingizni yangilash taalab qilinmoqda...,hiobingizni yangilash taalab qilinmoqda...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,42,False,False
Billing: invoice diiscreapncy found...,billing: invoice diiscreapncy found...,SUSPICIOUS,en,synthetic_suspicious_v1,True,38,False,False
Hisobinigzni verfiy qiling...,hisobinigzni verfiy qiling...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,29,False,False
Your subscription renewal comes with a bonus...,your subscription renewal comes with a bonus...,SUSPICIOUS,en,synthetic_suspicious_v1,True,47,False,False
Claim your welcme bonus todya,claim your welcme bonus todya,SUSPICIOUS,en,synthetic_suspicious_v1,True,29,False,False
"Sizning profilingiz ko'rildi, kim ekanligini bilasizmi...",sizning profilingiz ko'rildi kim ekanligini bilasizmi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,57,False,False
"Вам передали документ, проверьте пожалуйста",вам передали документ проверьте пожалуйста,SUSPICIOUS,ru,synthetic_suspicious_v1,True,43,False,False
Юридический отдел: требуется ваше солгасие,юридический отдел: требуется ваше солгасие,SUSPICIOUS,ru,synthetic_suspicious_v1,True,42,False,False
Foydalanuvchilarga maxsus imkoniyat taqdim etilmoqda...,foydalanuvchilarga maxsus imkoniyat taqdim etilmoqda...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,55,False,False
Sizning accoount temporarily suspended,sizning accoount temporarily suspended,SUSPICIOUS,uz,synthetic_suspicious_v1,True,38,False,False
"Tanishingiz sizni tavsiiya qildi, tekshiring..",tanishingiz sizni tavsiiya qildi tekshiring..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,46,False,False
Security update qiling iltimos..,security update qiling iltimos..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,32,False,False
You're eligible for a cashback offer...,you're eligible for a cashback offer...,SUSPICIOUS,en,synthetic_suspicious_v1,True,39,False,False
Техподдержка: ваша заявка обрабатывается..,техподдержка: ваша заявка обрабатывается..,SUSPICIOUS,ru,synthetic_suspicious_v1,True,42,False,False
YOUR ACCESS MAY BE LIMITED WIHOUT VERIFICATION,your access may be limited wihout verification,SUSPICIOUS,en,synthetic_suspicious_v1,True,46,False,False
Xavfsizlik xizmati: hisobingizni tekshiring...,xavfsizlik xizmati: hisobingizni tekshiring...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,46,False,False
Sizning noingizga ariza tushdi,sizning noingizga ariza tushdi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,30,False,False
Bugungi taklif: maxsus boonus sizni kutmoqda,bugungi taklif: maxsus boonus sizni kutmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,44,False,False
Messae pending bor sizda...,messae pending bor sizda...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,27,False,False
Upgade yor account with a limited offeer,upgade yor account with a limited offeer,SUSPICIOUS,en,synthetic_suspicious_v1,True,40,False,False
Yangi to'lov s'orovi qabul qilindi..,yangi to'lov s'orovi qabul qilindi..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,36,False,False
An update is avaiilable for yuor accuont,an update is avaiilable for yuor accuont,SUSPICIOUS,en,synthetic_suspicious_v1,True,40,False,False
"Yur account is pending review, please verify...",yur account is pending review please verify...,SUSPICIOUS,en,synthetic_suspicious_v1,True,47,False,False
Xizat ko'rsatish markazi: hisobingizni tasdiqlang,xizat ko'rsatish markazi: hisobingizni tasdiqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,49,False,False
"🔥🅰️🔥🅰️🅱️🔥🔥🔥🔥
🔥  🔥🔥🔥🔥🔥🔥🔥
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥

⏺💫💫💫💫💫💫

⏺💫💫💫💫💸
       💫  💫💫💫💫

⏺💫🔸💫 💫💫💫💫
        💫  💫💫💫💫

❗️❗️  ❗️❗️  ❗️❗️❗️

🐉🌾🪴🌾 👉 @USERNAME_REDACTED",username_redacted,SUSPICIOUS,en,v10_eng_foundation,False,140,False,False
Akkuntingiz tekshiruvdan o'tishi keak,akkuntingiz tekshiruvdan o'tishi keak,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
Tranzaksiya tasdiqlash kutilmoqda!,tranzaksiya tasdiqlash kutilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,34,False,False
Hisobingizda yangi bildirishnoma kutmoqda,hisobingizda yangi bildirishnoma kutmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
Ssytem: your API key is about to expire...,ssytem: your api key is about to expire...,SUSPICIOUS,en,synthetic_suspicious_v1,True,42,False,False
"Action taken on yoru beahlf, please review",action taken on yoru beahlf please review,SUSPICIOUS,en,synthetic_suspicious_v1,True,42,False,False
"Assalomu alaykum, Uzmoible dan qo''ng'iroq bo'ladi, javob berinng",assalomu alaykum uzmoible dan qo''ng'iroq bo'ladi javob berinng,SUSPICIOUS,uz,synthetic_suspicious_v1,True,65,False,False
Moderator xabri: akkauntingiz ko'rib chiqilmoqda,moderator xabri: akkauntingiz ko'rib chiqilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,48,False,False
Bank xavfsizlik bo'limi: parolingizni o'zgartirring...,bank xavfsizlik bo'limi: parolingizni o'zgartirring...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,54,False,False
New seasonal offeer waiting for you,new seasonal offeer waiting for you,SUSPICIOUS,en,synthetic_suspicious_v1,True,35,False,False
"Do'singiz sizga sovgg'a yubordi, tasdiqlang!",do'singiz sizga sovgg'a yubordi tasdiqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,44,False,False
"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",orange brings you ringtones from all time chart heroes with a free hit each week go to ringtones pics on wap. to stop receiving these tips reply stop.,SUSPICIOUS,en,v10_eng_foundation,False,154,False,False
Do you still need help with the poject...,do you still need help with the poject...,SUSPICIOUS,en,synthetic_suspicious_v1,True,41,False,False
"A friend sent you a gitf, check it out!",a friend sent you a gitf check it out,SUSPICIOUS,en,synthetic_suspicious_v1,True,39,False,False
Limited-time access available for premim fetaures...,limited time access available for premim fetaures...,SUSPICIOUS,en,synthetic_suspicious_v1,True,52,False,False
Kartangz bo'yicha operatsiya amalga oshiridli,kartangz bo'yicha operatsiya amalga oshiridli,SUSPICIOUS,uz,synthetic_suspicious_v1,True,45,False,False
"Вас упоминали в разговоре, утонтие детали",вас упоминали в разговоре утонтие детали,SUSPICIOUS,ru,synthetic_suspicious_v1,True,41,False,False
Account revieww: suspicious activity dettected,account revieww: suspicious activity dettected,SUSPICIOUS,en,synthetic_suspicious_v1,True,46,False,False
Sizga urgent xabar keli,sizga urgent xabar keli,SUSPICIOUS,uz,synthetic_suspicious_v1,True,23,False,False
⚠️ Спеши забрать свой бонус! Акция дейтсвует до конца дня.,спеши забрать свой бонус акция дейтсвует до конца дня.,SUSPICIOUS,ru,v10_rus_foundation,False,58,False,False
Support: your cae has been escalated...,support: your cae has been escalated...,SUSPICIOUS,en,synthetic_suspicious_v1,True,39,False,False
Sizning arizangiz ko'rib chiqildi. Statusni tekshirish: http://my.gov.uz,sizning arizangiz ko'rib chiqildi. statusni tekshirish: http://my.gov.uz,SAFE,uz,v10_uzb_foundation,False,72,True,False
Oirgi faoliyat bo'yicha ogohlantiris!,oirgi faoliyat bo'yicha ogohlantiris,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
Yangi qurilmadan kirish amagla oshirildi,yangi qurilmadan kirish amagla oshirildi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,40,False,False
"Hurmmatli mijoz, Ucell sizga xabar yubormoqda",hurmmatli mijoz ucell sizga xabar yubormoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,45,False,False
"У нас появились вакансии. Условия выгодные, все прозрачно. Заинтересовало?",у нас появились вакансии. условия выгодные все прозрачно. заинтересовало,SUSPICIOUS,ru,v10_rus_foundation,False,74,False,False
Xavfsizlik xizmati: hisobinnngizni tekshiring,xavfsizlik xizmati: hisobinnngizni tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,45,False,False
