idx,text_preview,assigned_lang,source
95768,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/clai,ru,master_semantic_dataset_v8_cleaned.csv
95769,Списание 294 000 прошло успешно. Отменить: http://click-safety.uz/762120 ?,ru,master_semantic_dataset_v8_cleaned.csv
95770,Вход в личный кабинет с нового устройства. Это не вы? http://click-safety.uz/472,ru,master_semantic_dataset_v8_cleaned.csv
95771,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,master_semantic_dataset_v8_cleaned.csv
95772,Вы выиграли 538 000 рублей! Получите приз: https://bit.ly/claim-681979!!,ru,master_semantic_dataset_v8_cleaned.csv
95773,Госуслуги: Вам начислена выплата 501 000. https://bit.ly/claim-97543!!,ru,master_semantic_dataset_v8_cleaned.csv
95775,Инвестиции в газ! Доход от 767 000 в неделю: http://uz-confirm.com/680113,ru,master_semantic_dataset_v8_cleaned.csv
95776,Инвестиции в газ! Доход от 754 000 в неделю: https://bit.ly/claim-929402.,ru,master_semantic_dataset_v8_cleaned.csv
95779,Инвестиции в газ! Доход от 196 000 в неделю: http://pay-check.net/410859!!,ru,master_semantic_dataset_v8_cleaned.csv
95780,Оплата заказа №1869 не прошла. Повторите: https://bit.ly/claim-804123 👍,ru,master_semantic_dataset_v8_cleaned.csv
95781,Инвестиции в газ! Доход от 243 000 в неделю: https://bit.ly/claim-956785..,ru,master_semantic_dataset_v8_cleaned.csv
95782,Списание 770 000 прошло успешно. Отменить: http://pay-check.net/196842 -,ru,master_semantic_dataset_v8_cleaned.csv
95785,Списание 469 000 прошло успешно. Отменить: https://bit.ly/claim-778100 ),ru,master_semantic_dataset_v8_cleaned.csv
95786,Вы выиграли 143 000 рублей! Получите приз: http://click-safety.uz/280546,ru,master_semantic_dataset_v8_cleaned.csv
95787,Списание 280 000 прошло успешно. Отменить: http://uz-confirm.com/858857 👍,ru,master_semantic_dataset_v8_cleaned.csv
95788,Оплата заказа №3306 не прошла. Повторите: http://uz-confirm.com/806105.,ru,master_semantic_dataset_v8_cleaned.csv
95789,Вы выиграли 459 000 рублей! Получите приз: http://pay-check.net/752267.,ru,master_semantic_dataset_v8_cleaned.csv
95790,Вы выиграли 339 000 рублей! Получите приз: http://uz-confirm.com/152033 ),ru,master_semantic_dataset_v8_cleaned.csv
95791,Оплата заказа №6765 не прошла. Повторите: http://pay-check.net/550726 OK,ru,master_semantic_dataset_v8_cleaned.csv
95792,Оплата заказа №1869 не прошла. Повторите: http://uz-confirm.com/695629 :),ru,master_semantic_dataset_v8_cleaned.csv
95793,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://uz-confirm.c,ru,master_semantic_dataset_v8_cleaned.csv
95794,Оплата заказа №9547 не прошла. Повторите: https://t.me/prize_bot/740650 -,ru,master_semantic_dataset_v8_cleaned.csv
95796,Оплата заказа №9954 не прошла. Повторите: https://bit.ly/claim-550439 ),ru,master_semantic_dataset_v8_cleaned.csv
95797,Госуслуги: Вам начислена выплата 546 000. http://uz-confirm.com/631392 :),ru,master_semantic_dataset_v8_cleaned.csv
95798,Инвестиции в газ! Доход от 357 000 в неделю: https://bit.ly/claim-925622..,ru,master_semantic_dataset_v8_cleaned.csv
95799,Оплата заказа №9639 не прошла. Повторите: http://pay-check.net/627027!,ru,master_semantic_dataset_v8_cleaned.csv
95800,Оплата заказа №2198 не прошла. Повторите: http://uz-confirm.com/695784 -,ru,master_semantic_dataset_v8_cleaned.csv
95803,Оплата заказа №9253 не прошла. Повторите: https://bit.ly/claim-752862 OK,ru,master_semantic_dataset_v8_cleaned.csv
95805,Списание 243 000 прошло успешно. Отменить: http://uz-confirm.com/884331 :),ru,master_semantic_dataset_v8_cleaned.csv
95807,Госуслуги: Вам начислена выплата 547 000. http://pay-check.net/721097 :),ru,master_semantic_dataset_v8_cleaned.csv
95808,Оплата заказа №5377 не прошла. Повторите: https://bit.ly/claim-209133 ?,ru,master_semantic_dataset_v8_cleaned.csv
95810,Вы выиграли 570 000 рублей! Получите приз: https://t.me/prize_bot/55397.,ru,master_semantic_dataset_v8_cleaned.csv
95811,Оплата заказа №3306 не прошла. Повторите: http://uz-confirm.com/54693!,ru,master_semantic_dataset_v8_cleaned.csv
95814,Вы выиграли 688 000 рублей! Получите приз: https://t.me/prize_bot/646524!,ru,master_semantic_dataset_v8_cleaned.csv
95816,Списание 658 000 прошло успешно. Отменить: http://pay-check.net/651052,ru,master_semantic_dataset_v8_cleaned.csv
95817,Вы выиграли 733 000 рублей! Получите приз: http://pay-check.net/572001 ),ru,master_semantic_dataset_v8_cleaned.csv
95818,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://uz-confirm.c,ru,master_semantic_dataset_v8_cleaned.csv
95819,Инвестиции в газ! Доход от 619 000 в неделю: http://uz-confirm.com/429824 (,ru,master_semantic_dataset_v8_cleaned.csv
95820,Госуслуги: Вам начислена выплата 671 000. http://click-safety.uz/733688...,ru,master_semantic_dataset_v8_cleaned.csv
95821,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://uz-confirm.c,ru,master_semantic_dataset_v8_cleaned.csv
95825,Инвестиции в газ! Доход от 879 000 в неделю: http://pay-check.net/589410!!,ru,master_semantic_dataset_v8_cleaned.csv
95826,Списание 225 000 прошло успешно. Отменить: http://uz-confirm.com/356330...,ru,master_semantic_dataset_v8_cleaned.csv
95827,Инвестиции в газ! Доход от 342 000 в неделю: http://uz-confirm.com/995415...,ru,master_semantic_dataset_v8_cleaned.csv
95828,Госуслуги: Вам начислена выплата 859 000. https://t.me/prize_bot/779485,ru,master_semantic_dataset_v8_cleaned.csv
95829,Оплата заказа №7955 не прошла. Повторите: http://click-safety.uz/729741 👍,ru,master_semantic_dataset_v8_cleaned.csv
95832,Списание 488 000 прошло успешно. Отменить: http://pay-check.net/833754 OK,ru,master_semantic_dataset_v8_cleaned.csv
95833,Инвестиции в газ! Доход от 574 000 в неделю: https://bit.ly/claim-170794.,ru,master_semantic_dataset_v8_cleaned.csv
95834,Инвестиции в газ! Доход от 554 000 в неделю: https://t.me/prize_bot/344093,ru,master_semantic_dataset_v8_cleaned.csv
95835,Госуслуги: Вам начислена выплата 84 000. https://t.me/prize_bot/968334..,ru,master_semantic_dataset_v8_cleaned.csv
98652,Ipak Yo'li bank: Shaxsingizni tasdiqlamasangiz kartangiz o'chiriladi. Kirish: ht,uz,master_semantic_dataset_v9_cleaned.csv
98653,Login va parol xato kiritildi. Profilingizni himoya qiling: http://verify-secure,uz,master_semantic_dataset_v9_cleaned.csv
98654,Security Alert: Your Click account is locked. Please log in to verify: http://se,en,master_semantic_dataset_v9_cleaned.csv
98655,Security alert: Googlega begona kirdi. Please verify login immediately: http://v,en,master_semantic_dataset_v9_cleaned.csv
98656,Xavfsizlik xizmati: Tinkoff profilingiz bloklangan. Qayta tiklash: http://auth-c,uz,master_semantic_dataset_v9_cleaned.csv
98657,Ваш пароль истекает. Обновите данные в личном кабинете: http://auth-check.top,ru,master_semantic_dataset_v9_cleaned.csv
98658,💰 Внимание! Hisobingiz bloklandi. Akkauntingizni login orqali tasdiqlang: http:/,uz,master_semantic_dataset_v9_cleaned.csv
98659,Your access is restricted. Sign in to recover: http://secure-entry.online/auth,en,master_semantic_dataset_v9_cleaned.csv
98660,Diqqat! Akkauntingizga begonalar kirdi. Loginin tasdiqlang: http://verify-secure,uz,master_semantic_dataset_v9_cleaned.csv
98661,MXX: Noqonuniy harakat aniqlandi. Shaxsingizni botda tasdiqlang: http://secure-e,uz,master_semantic_dataset_v9_cleaned.csv
98662,Diqqat! Akkauntingizga begonalar kirdi. Loginni tasdiqlang: http://secure-entry.,uz,master_semantic_dataset_v9_cleaned.csv
98663,Внимание! Hisobingiz bloklandi. Akkauntingizni login orqali tasdiqlang: http://l,uz,master_semantic_dataset_v9_cleaned.csv
98664,Внимание! Hisobingiz bloklandi. Akkauntingizni login orqali tasdiqlang: http://v,uz,master_semantic_dataset_v9_cleaned.csv
98665,Y0ur @ccess 1s restr1cted. S1gn 1n t0 rec0ver: http://ver1fy-sceure.cl1ck/@uth!!,en,master_semantic_dataset_v9_cleaned.csv
98666,MXX: Noqonuniy harakat aniqlandi. Shaxsingizni botda tasdiqlang: http://login-uz,uz,master_semantic_dataset_v9_cleaned.csv
98667,Служба безопасности TBC: Ваша карта ограничена. Пройдите авторизацию: http://aut,ru,master_semantic_dataset_v9_cleaned.csv
98668,Login va parol xato kiritildi. Profilingizni himoya qiling: http://auth-check.to,uz,master_semantic_dataset_v9_cleaned.csv
98669,✅ Sizning Google parolingiz o'zgartirildi. Agar bu siz bo'lmasangiz: http://veri,uz,master_semantic_dataset_v9_cleaned.csv
98670,Xavfsizlik xizmati: NBU profilingiz bloklangan. Qayta tiklash: http://verify-sec,uz,master_semantic_dataset_v9_cleaned.csv
98671,"Внимание! Кто-то вошел в ваш аккаунт. Если это не вы, перейдите по ссылке: http:",ru,master_semantic_dataset_v9_cleaned.csv
98672,Xavfsizlik xizmati: UzCard profilingiz bloklangan. Qayta tiklash: http://verify-,uz,master_semantic_dataset_v9_cleaned.csv
98673,Ipak Yo'li bank: Shaxsingizni tasdiqlamasangiz kartangiz o'chiriladi. Kirish: ht,uz,master_semantic_dataset_v9_cleaned.csv
98674,Ваш пароль истекает. Обновите данные в личном кабинете: http://login-uz.xyz,ru,master_semantic_dataset_v9_cleaned.csv
98675,Tinkoff bank: Shaxsingizni tasdiqlamasangiz kartangiz o'chiriladi. Kirish: http:,uz,master_semantic_dataset_v9_cleaned.csv
98676,"Внимание! Кто-то вошел в ваш аккаунт. Если это не вы, перейдите по ссылке: http:",ru,master_semantic_dataset_v9_cleaned.csv
98677,Someone tried to log into your UzCard account. Confirm identity: http://link-fix,en,master_semantic_dataset_v9_cleaned.csv
98678,Security alert: Telegramga begona kirdi. Please verify login immediately: http:/,en,master_semantic_dataset_v9_cleaned.csv
98679,Security alert: Paymega begona kirdi. Please verify login immediately: http://au,en,master_semantic_dataset_v9_cleaned.csv
98680,Someone tried to log into your Tinkoff account. Confirm identity: http://secure-,en,master_semantic_dataset_v9_cleaned.csv
98681,Security alert: Clickga begona kirdi. Please verify login immediately: http://ve,en,master_semantic_dataset_v9_cleaned.csv
98682,Security alert: Telegramag begona kirdi. Please verify login immediately: http:/,en,master_semantic_dataset_v9_cleaned.csv
98683,Security Alert: Your Apple ID account is locked. Please log in to verify: http:/,en,master_semantic_dataset_v9_cleaned.csv
98684,Your access is restricted. Sign in to recover: http://verify-secure.click/auth,en,master_semantic_dataset_v9_cleaned.csv
98685,Служба безопасности NBU: Ваша карта ограничена. Пройдите авторизацию: http://lin,ru,master_semantic_dataset_v9_cleaned.csv
98686,SberBank bank: Shaxsingizni tasdiqlamasangiz kartangiz o'chiriladi. Kirish: http,uz,master_semantic_dataset_v9_cleaned.csv
98687,Аккаунт Google заблокирован из-за подозрительной активности. Подтвердите вход: h,ru,master_semantic_dataset_v9_cleaned.csv
98688,Ваш пароль истекает. Обновите данные в личном кабинете: http://verify-secure.cli,ru,master_semantic_dataset_v9_cleaned.csv
98688,Ваш пароль истекает. Обновите данные в личном кабинете: http://verify-secure.cli,ru,master_semantic_dataset_v9_cleaned.csv
98689,Someone tried to log into your Tinkoff account. Confirm identity: http://verify-,en,master_semantic_dataset_v9_cleaned.csv
98690,Ваш пароль истекает. Обновите данные в личном кабинете: http://link-fix.bz,ru,master_semantic_dataset_v9_cleaned.csv
98691,"Внимание! Кто-то вошел в ваш аккаунт. Если это не вы, перейдите по ссылке: http:",ru,master_semantic_dataset_v9_cleaned.csv
98692,MXX: Noqonuniy harakat aniqlandi. Shaxsingizni botda tasdiqlang: http://auth-che,uz,master_semantic_dataset_v9_cleaned.csv
98693,Аккаунт WhatsApp заблокирован из-за подозрительной активности. Подтвердите вход:,ru,master_semantic_dataset_v9_cleaned.csv
98694,Someone tried to log into your SberBank account. Confirm identity: http://loign-,en,master_semantic_dataset_v9_cleaned.csv
98695,"Внимание! Кто-то вошел в ваш аккаунт. Если это не вы, перейдите по ссылке: http:",ru,master_semantic_dataset_v9_cleaned.csv
98696,MXX: Noqonuniy harakat aniqlandi. Shaxsingizni botda tasdiqlang: http://link-fix,uz,master_semantic_dataset_v9_cleaned.csv
98697,Your access is restricted. Sign in to recover: http://login-uz.xyz/auth,en,master_semantic_dataset_v9_cleaned.csv
98698,Xavfsizlik xizmati: Humo profilingiz bloklangan. Qayta tiklash: http://secure-en,uz,master_semantic_dataset_v9_cleaned.csv
98699,Login va parol xato kiritildi. Profilingizni himoya qiling: http://login-uz.xyz,uz,master_semantic_dataset_v9_cleaned.csv
98700,Diqqat! Akkauntingizga begonalar kirdi. Loginni tasdiqlang: http://auth-check.to,uz,master_semantic_dataset_v9_cleaned.csv
98701,"Внимание! Кто-то вошел в ваш аккаунт. Елси это не вы, перейдите по ссылке: http:",ru,master_semantic_dataset_v9_cleaned.csv
98702,Someone tried to log into your Tinkoff account. Confirm identity: http://login-u,en,master_semantic_dataset_v9_cleaned.csv
98703,Аккаунт Apple ID заблокирован из-за подозрительной активности. Подтвердите вход:,ru,master_semantic_dataset_v9_cleaned.csv
98703,Аккаунт Apple ID заблокирован из-за подозрительной активности. Подтвердите вход:,ru,master_semantic_dataset_v9_cleaned.csv
98704,Xavfsizlik xizmati: Tinkoff profilingiz bloklangan. Qayta tiklash: http://verify,uz,master_semantic_dataset_v9_cleaned.csv
98705,Xavfsizlik xizmati: Ipak Yo'li profilingiz bloklangan. Qayta tiklash: http://lin,uz,master_semantic_dataset_v9_cleaned.csv
98706,Аккаунт Apple ID заблокирован из-за подозрительной активности. Подтвердите вход:,ru,master_semantic_dataset_v9_cleaned.csv
98707,Служба безопасности UzCadr: Ваша карта ограничена. Пройдите авторизацию: http://,ru,master_semantic_dataset_v9_cleaned.csv
98708,Xavfsizlik xizmati: Humo profilingiz bloklangan. Qayta tiklash: http://link-fix.,uz,master_semantic_dataset_v9_cleaned.csv
98709,Security Alert: Your Click account is locked. Please log in to verify: http://au,en,master_semantic_dataset_v9_cleaned.csv
98710,Внимание! Hisobingiz bloklandi. Akkauntingizni login orqali tasdiqlang: http://a,uz,master_semantic_dataset_v9_cleaned.csv
98711,Sizning Click parolingiz o'zgartirildi. Agar bu siz bo'lmasangiz: http://login-u,uz,master_semantic_dataset_v9_cleaned.csv
98712,Служба безопасности UzCard: Ваша карта ограничена. Пройдите авторизацию: http://,ru,master_semantic_dataset_v9_cleaned.csv
98712,Служба безопасности UzCard: Ваша карта ограничена. Пройдите авторизацию: http://,ru,master_semantic_dataset_v9_cleaned.csv
98713,Security alert: Googlega begona kirdi. Please verify login immediately: http://l,en,master_semantic_dataset_v9_cleaned.csv
98714,"💰 Вы выиграли iPhone 15! Доставка бесплатно, оплатите только страховку: http://l",ru,master_semantic_dataset_v9_cleaned.csv
98715,Твой аккаунт Telegram взломан! Срочно перейди по ссылке чтобы не потерять данные,ru,master_semantic_dataset_v9_cleaned.csv
98716,Срочно! Ваша карта заблокирована. Лимиты превышены. Снимите блок: http://ver1fy-,ru,master_semantic_dataset_v9_cleaned.csv
98717,"Assalomu alaykum, sarmoya kiriting va har kuni 20% foyda oling! @invest_ru",uz,master_semantic_dataset_v9_cleaned.csv
98718,"Вы выиграли iPhone 15! Доставка бесплатно, оплатите только страховку: http://log",ru,master_semantic_dataset_v9_cleaned.csv
98719,Твой аккаунт Telegram взломан! Срочно перейди по ссылке чтобы не потерять данные,ru,master_semantic_dataset_v9_cleaned.csv
98719,Твой аккаунт Telegram взломан! Срочно перейди по ссылке чтобы не потерять данные,ru,master_semantic_dataset_v9_cleaned.csv
98720,Tezda pul kerakmi? Kuniga 100$ topish siri mana bu kanalda: @scam_crypto,uz,master_semantic_dataset_v9_cleaned.csv
98721,Davlat tomonidan moddiy yordam tarqatilyapti. Formnai to'ldiring: http://subsidi,uz,master_semantic_dataset_v9_cleaned.csv
98722,"Вы выиграли iPhone 15! Доставка бесплатно, оплатите только страховку: http://sec",ru,master_semantic_dataset_v9_cleaned.csv
98722,"Вы выиграли iPhone 15! Доставка бесплатно, оплатите только страховку: http://sec",ru,master_semantic_dataset_v9_cleaned.csv
98723,Вам начислена компенсация 21737 руб. Получить на карту: http://link-fix.bz,ru,master_semantic_dataset_v9_cleaned.csv
98724,Твой аккаунт Telegram взломан! Срочно перейди по ссылке чтобы не потерять данные,ru,master_semantic_dataset_v9_cleaned.csv
98725,⚠️ Срочно! Ваша карта заблокирована. Лимиты превышены. Снимите блок: http://auth,ru,master_semantic_dataset_v9_cleaned.csv
98726,Твой аккаунт Telegram взломан! Срочно перейди по ссылке чтобы не потерять данные,ru,master_semantic_dataset_v9_cleaned.csv
98726,Твой аккаунт Telegram взломан! Срочно перейди по ссылке чтобы не потерять данные,ru,master_semantic_dataset_v9_cleaned.csv
98727,Срочно! Ваша карта заблокирована. Лимиты превышены. Снимите блок: http://verify-,ru,master_semantic_dataset_v9_cleaned.csv
98728,Вам начислена компенсация 20344 руб. Получить на карту: http://verify-secure.cli,ru,master_semantic_dataset_v9_cleaned.csv
98728,Вам начислена компенсация 20344 руб. Получить на карту: http://verify-secure.cli,ru,master_semantic_dataset_v9_cleaned.csv
98729,🎁 Вам начислена компенсация 71813 руб. Получить на карту: http://link-fix.bz,ru,master_semantic_dataset_v9_cleaned.csv
98730,Davlat tomonidan moddiy yordam tarqatilyapti. Formani to'ldiring: http://subsidi,uz,master_semantic_dataset_v9_cleaned.csv
98731,Вам начислена компенсация 18704 руб. Получить на карту: http://verify-secure.cli,ru,master_semantic_dataset_v9_cleaned.csv
98731,Вам начислена компенсация 18704 руб. Получить на карту: http://verify-secure.cli,ru,master_semantic_dataset_v9_cleaned.csv
98732,Срочно! Ваша карта заблокирована. Лимиты превышены. Снимите блок: http://login-u,ru,master_semantic_dataset_v9_cleaned.csv
98733,🚨 Срочно! Ваша карта заблокирована. Лимиты превышены. Снимите блок: http://secur,ru,master_semantic_dataset_v9_cleaned.csv
98734,Твой аккаунт Telegram взломан! Срочно перейди по ссылке чтобы не потерять данные,ru,master_semantic_dataset_v9_cleaned.csv
98735,Вам начислена компенсация 52416 руб. Получить на карту: http://login-uz.xyz,ru,master_semantic_dataset_v9_cleaned.csv
98736,Вам начислена компенсация 9223 руб. Получить на карту: http://verify-secure.clic,ru,master_semantic_dataset_v9_cleaned.csv
98736,Вам начислена компенсация 9223 руб. Получить на карту: http://verify-secure.clic,ru,master_semantic_dataset_v9_cleaned.csv
98737,"Вы выиграли iPhone 15! Доставка бесплатон, оплатите только страховку: http://ver",ru,master_semantic_dataset_v9_cleaned.csv
98737,"Вы выиграли iPhone 15! Доставка бесплатон, оплатите только страховку: http://ver",ru,master_semantic_dataset_v9_cleaned.csv
98738,Tezda pul kerakmi? Kuniga 100$t opish siri mana bu kanalda: @scam_crypto,uz,master_semantic_dataset_v9_cleaned.csv
98739,"Вы выиграли iPhone 15! Доставка бесплатно, оплатите только страховку: http://aut",ru,master_semantic_dataset_v9_cleaned.csv
98739,"Вы выиграли iPhone 15! Доставка бесплатно, оплатите только страховку: http://aut",ru,master_semantic_dataset_v9_cleaned.csv
98740,Вам начислена компенсация 78235 руб. Получить на карту: http://login-uz.xyz,ru,master_semantic_dataset_v9_cleaned.csv
98741,Вам начислена компенсация 89170 руб. Получить на карту: http://login-uz.xyz,ru,master_semantic_dataset_v9_cleaned.csv
98742,Davlat tomonidan moddiy yordam tarqatilyapti. Formani to'ldiring: http://subsidi,uz,master_semantic_dataset_v9_cleaned.csv
98743,Вам начислена компенсация 61898 руб. Получить на карту: http://secure-entry.onli,ru,master_semantic_dataset_v9_cleaned.csv
98743,Вам начислена компенсация 61898 руб. Получить на карту: http://secure-entry.onli,ru,master_semantic_dataset_v9_cleaned.csv
98744,"Asslaomu alaykum, sarmoya kiriting va har kuni 20% foyda oling! @invest_ru",uz,master_semantic_dataset_v9_cleaned.csv
98745,Срочно! Ваша карта заблокирована. Лимиты превышены. Снимите блок: http://link-fi,ru,master_semantic_dataset_v9_cleaned.csv
98746,Вам начислена компенсация 60821 руб. Получить на карту: http://login-uz.xyz,ru,master_semantic_dataset_v9_cleaned.csv
98747,"Вы выиграли 1Ph0ne 15! Доставка бесплатно, опалтите только страховку: http://l0g",ru,master_semantic_dataset_v9_cleaned.csv
98752,Инвестиции в газ! Доход от 103 000 в неделю: https://t.me/prize_bot/810395..,ru,master_semantic_dataset_v9_cleaned.csv
98758,Вы выиграли 779 000 рублей! Получите приз: https://t.me/prize_bot/919419 (,ru,master_semantic_dataset_v9_cleaned.csv
98759,Оплата заказа №6327 не прошла. Повторите: http://click-safety.uz/92599 ),ru,master_semantic_dataset_v9_cleaned.csv
98787,Оплата заказа №2790 не прошла. Повторите: http://click-safety.uz/379787 ),ru,master_semantic_dataset_v9_cleaned.csv
98816,Госуслуги: Вам начислена выплата 103 000. https://bit.ly/claim-300011 ),ru,master_semantic_dataset_v9_cleaned.csv
98833,Инвестиции в газ! Доход от 406 000 в неделю: http://click-safety.uz/973538!!,ru,master_semantic_dataset_v9_cleaned.csv
98834,Списание 370 000 прошло успешно. Отменить: http://pay-check.net/249103 (,ru,master_semantic_dataset_v9_cleaned.csv
98843,To'lov muvaffaqiyatli amalga oshirildi. Miqdor: 8172093 so'm. Rahmat!,uz,master_semantic_dataset_v9_cleaned.csv
98854,"🔤🔤🔤🔤🔤🔤🔤🔤🔤🔤

❗️❗️❗️ТРЕБУЮТСЯ ЛЮДИ❗️❗️❗️
💵Высокая ЗП
✍️Свободный гр@USERNAME_REDAC",ru,master_semantic_dataset_v9_cleaned.csv
98860,Инвестиции в газ! Доход от 558 000 в неделю: http://pay-check.net/798001 ),ru,master_semantic_dataset_v9_cleaned.csv
98896,Вы выиграли 816 000 рублей! Получите приз: http://click-safety.uz/14394 OK,ru,master_semantic_dataset_v9_cleaned.csv
98917,Вы выиграли 494 000 рублей! Получите приз: https://t.me/prize_bot/904760,ru,master_semantic_dataset_v9_cleaned.csv
98926,Вы выиграли 538 000 рублей! Получите приз: https://bit.ly/claim-681979!!,ru,master_semantic_dataset_v9_cleaned.csv
98963,Госуслуги: Вам начислена выплата 859 000. https://t.me/prize_bot/779485,ru,master_semantic_dataset_v9_cleaned.csv
98971,"3дpaвcтвyйтe, ecть пoлeзныe мaтepиaлы пo кpиптoвaлютaм, инвecтициям и тpeйдингy,",ru,master_semantic_dataset_v9_cleaned.csv
98973,Списание 386 000 прошло успешно. Отменить: https://bit.ly/claim-123798 👍,ru,master_semantic_dataset_v9_cleaned.csv
98991,Вы выиграли 248 000 рублей! Получите приз: https://t.me/prize_bot/382340..,ru,master_semantic_dataset_v9_cleaned.csv
99045,Инвестиции в газ! Доход от 802 000 в неделю: https://bit.ly/claim-825161.,ru,master_semantic_dataset_v9_cleaned.csv
99051,Karta *3161 yordamida Spotify xizmati uchun 9706709 so'm yechildi.,uz,master_semantic_dataset_v9_cleaned.csv
99092,Вы выиграли 286 000 рублей! Получите приз: http://uz-confirm.com/365964!,ru,master_semantic_dataset_v9_cleaned.csv
99103,Списание 225 000 прошло успешно. Отменить: https://t.me/prize_bot/574523 ?,ru,master_semantic_dataset_v9_cleaned.csv
99104,Госуслуги: Вам начислена выплата 547 000. http://pay-check.net/721097 :),ru,master_semantic_dataset_v9_cleaned.csv
99120,Sizga maxsus sovg'a yuborildi. Uni qachon olbi ketasiz????,uz,master_semantic_dataset_v9_cleaned.csv
99134,Karta *6422 yordamida Milliy xizmati uchun 5247408 so'm yechildi.,uz,master_semantic_dataset_v9_cleaned.csv
99159,Инвестиции в газ! Доход от 610 000 в неделю: https://bit.ly/claim-405304 OK,ru,master_semantic_dataset_v9_cleaned.csv
99175,Списание 778 000 прошло успешно. Отменить: http://click-safety.uz/949011 ),ru,master_semantic_dataset_v9_cleaned.csv
99180,Списание 494 000 прошло успешно. Отменить: https://t.me/prize_bot/840004..,ru,master_semantic_dataset_v9_cleaned.csv
99187,Оплата заказа №4909 не прошла. Повторите: http://pay-check.net/21145!!,ru,master_semantic_dataset_v9_cleaned.csv
99260,Госуслуги: Вам начислена выплата 486 000. https://bit.ly/claim-639105 :),ru,master_semantic_dataset_v9_cleaned.csv
99271,Вы выиграли 488 000 рублей! Получите приз: https://bit.ly/claim-243943...,ru,master_semantic_dataset_v9_cleaned.csv
99277,Оплата заказа №2862 не прошла. Повторите: http://click-safety.uz/38066...,ru,master_semantic_dataset_v9_cleaned.csv
99282,Списание 386 000 прошло успешно. Отменить: http://click-safety.uz/315050 OK,ru,master_semantic_dataset_v9_cleaned.csv
99292,Оплата заказа №9428 не прошла. Повторите: http://pay-check.net/22434!!,ru,master_semantic_dataset_v9_cleaned.csv
99304,Вы выиграли 733 000 рублей! Получите приз: http://click-safety.uz/461783...,ru,master_semantic_dataset_v9_cleaned.csv
99314,Вы выиграли 752 000 рублей! Получите приз: http://uz-confirm.com/682321 OK,ru,master_semantic_dataset_v9_cleaned.csv
99321,"Лучшая тапалка в ТГ, всего за 15 минут можно натапать 2$, проверь сам 👉 https://",ru,master_semantic_dataset_v9_cleaned.csv
99383,Оплата заказа №6224 не прошла. Повторите: https://bit.ly/claim-172094..,ru,master_semantic_dataset_v9_cleaned.csv
99403,Пополнил баланс на 8913 сум. Спасибо!,ru,master_semantic_dataset_v9_cleaned.csv
99412,Инвестиции в газ! Доход от 574 000 в неделю: https://bit.ly/claim-170794.,ru,master_semantic_dataset_v9_cleaned.csv
99417,Списание 671 000 прошло успешно. Отменить: https://t.me/prize_bot/615860...,ru,master_semantic_dataset_v9_cleaned.csv
99422,Вы выиграли 248 000 рублей! Получите приз: http://click-safety.uz/80182,ru,master_semantic_dataset_v9_cleaned.csv
99423,Инвестиции в газ! Доход от 861 000 в неделю: https://bit.ly/claim-544114 :),ru,master_semantic_dataset_v9_cleaned.csv
99435,Госуслуги: Вам начислена выплата 778 000. http://click-safety.uz/47056 -,ru,master_semantic_dataset_v9_cleaned.csv
99453,Списание 547 000 прошло успешно. Отменить: http://click-safety.uz/552025 (,ru,master_semantic_dataset_v9_cleaned.csv
99468,Инвестиции в газ! Доход от 610 000 в неделю: http://click-safety.uz/251669.,ru,master_semantic_dataset_v9_cleaned.csv
99476,Списание 459 000 прошло успешно. Отменить: http://pay-check.net/525528 👍,ru,master_semantic_dataset_v9_cleaned.csv
99481,Инвестиции в газ! Доход от 342 000 в неделю: https://t.me/prize_bot/253999 -,ru,master_semantic_dataset_v9_cleaned.csv
99511,Списание 488 000 прошло успешно. Отменить: http://pay-check.net/833754 OK,ru,master_semantic_dataset_v9_cleaned.csv
99520,Списание 781 000 прошло успешно. Отменить: https://t.me/prize_bot/537125!!,ru,master_semantic_dataset_v9_cleaned.csv
99523,Списание 733 000 прошло успешно. Отменить: http://click-safety.uz/383040.,ru,master_semantic_dataset_v9_cleaned.csv
99547,Госуслуги: Вам начислена выплата 84 000. https://t.me/prize_bot/968334..,ru,master_semantic_dataset_v9_cleaned.csv
99562,"Занятость с тeлeфона
От 18!
Можно без опыта
@USERNAME_REDACTED",ru,master_semantic_dataset_v9_cleaned.csv
99566,Оплата заказа №2198 не прошла. Повторите: http://click-safety.uz/889899 OK,ru,master_semantic_dataset_v9_cleaned.csv
99589,Вы выиграли 558 000 рублей! Получите приз: http://click-safety.uz/151981 :),ru,master_semantic_dataset_v9_cleaned.csv
99611,Вы выиграли 289 000 рублей! Получите приз: https://bit.ly/claim-237707,ru,master_semantic_dataset_v9_cleaned.csv
99614,Списание 54 000 прошло успешно. Отменить: https://bit.ly/claim-713645 👍,ru,master_semantic_dataset_v9_cleaned.csv
99637,Госуслуги: Вам начислена выплата 459 000. https://t.me/prize_bot/463659.,ru,master_semantic_dataset_v9_cleaned.csv
