text,normalized_text,label_unified,language_fixed,language_confidence,source_dataset
Инвестиции в газ! Доход от 538 000 в неделю: https://bit.ly/claim-40918 -,инвестиции в газ! доход от 538 000 в неделю: https://bit.ly/claim-40918 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://pay-check.net/498733 :),вход в личный кабинет с нового устройства. это не вы? http://pay-check.net/498733 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №7836 не прошла. Повторите: http://pay-check.net/646209.,оплата заказа №7836 не прошла. повторите: http://pay-check.net/646209.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://click-safety.uz/977169!,ваша карта заблокирована. подтвердите по ссылке: http://click-safety.uz/977169!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №4909 не прошла. Повторите: http://pay-check.net/21145!!,оплата заказа №4909 не прошла. повторите: http://pay-check.net/21145!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 486 000. https://bit.ly/claim-639105 :),госуслуги: вам начислена выплата 486 000. https://bit.ly/claim-639105 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №5849 не прошла. Повторите: http://pay-check.net/2523 ?,оплата заказа №5849 не прошла. повторите: http://pay-check.net/2523 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://t.me/prize_bot/698014!!,вход в личный кабинет с нового устройства. это не вы? https://t.me/prize_bot/698014!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 558 000 рублей! Получите приз: http://click-safety.uz/151981 :),вы выиграли 558 000 рублей! получите приз: http://click-safety.uz/151981 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety.uz/912927 :),ваш аккаунт telegram будет удален через 24 часа. подтвердите http://click-safety.uz/912927 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://uz-confirm.com/639420...,ваша карта заблокирована. подтвердите по ссылке: http://uz-confirm.com/639420...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 380 000 прошло успешно. Отменить: https://bit.ly/claim-527516 OK,списание 380 000 прошло успешно. отменить: https://bit.ly/claim-527516 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://pay-check.net/859864 -,ваша карта заблокирована. подтвердите по ссылке: http://pay-check.net/859864 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 554 000. http://pay-check.net/545065..,госуслуги: вам начислена выплата 554 000. http://pay-check.net/545065..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 568 000 рублей! Получите приз: https://t.me/prize_bot/994331 -,вы выиграли 568 000 рублей! получите приз: https://t.me/prize_bot/994331 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №4003 не прошла. Повторите: https://t.me/prize_bot/200020 -,оплата заказа №4003 не прошла. повторите: https://t.me/prize_bot/200020 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://bit.ly/claim-248181.,вход в личный кабинет с нового устройства. это не вы? https://bit.ly/claim-248181.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://uz-confirm.com/191292..,ваша карта заблокирована. подтвердите по ссылке: http://uz-confirm.com/191292..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 488 000 в неделю: http://click-safety.uz/191655 :),инвестиции в газ! доход от 488 000 в неделю: http://click-safety.uz/191655 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 725 000. http://pay-check.net/902552 👍,госуслуги: вам начислена выплата 725 000. http://pay-check.net/902552 👍,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://uz-confirm.com/733167...,ваша карта заблокирована. подтвердите по ссылке: http://uz-confirm.com/733167...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://click-safety.uz/65388..,вход в личный кабинет с нового устройства. это не вы? http://click-safety.uz/65388..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 143 000 прошло успешно. Отменить: https://t.me/prize_bot/601397 ?,списание 143 000 прошло успешно. отменить: https://t.me/prize_bot/601397 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://t.me/prize_bot/125673 ?,вход в личный кабинет с нового устройства. это не вы? https://t.me/prize_bot/125673 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 139 000. https://bit.ly/claim-445565 ),госуслуги: вам начислена выплата 139 000. https://bit.ly/claim-445565 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 255 000 в неделю: https://t.me/prize_bot/799703!!,инвестиции в газ! доход от 255 000 в неделю: https://t.me/prize_bot/799703!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 671 000 прошло успешно. Отменить: https://t.me/prize_bot/615860...,списание 671 000 прошло успешно. отменить: https://t.me/prize_bot/615860...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №4834 не прошла. Повторите: https://bit.ly/claim-616610...,оплата заказа №4834 не прошла. повторите: https://bit.ly/claim-616610...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 248 000 рублей! Получите приз: https://t.me/prize_bot/382340..,вы выиграли 248 000 рублей! получите приз: https://t.me/prize_bot/382340..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://pay-check.net/896883..,ваша карта заблокирована. подтвердите по ссылке: http://pay-check.net/896883..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 383 000 прошло успешно. Отменить: http://pay-check.net/16781 -,списание 383 000 прошло успешно. отменить: http://pay-check.net/16781 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 333 000 прошло успешно. Отменить: http://click-safety.uz/987258 ),списание 333 000 прошло успешно. отменить: http://click-safety.uz/987258 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://pay-check.net/728799...,ваша карта заблокирована. подтвердите по ссылке: http://pay-check.net/728799...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №1788 не прошла. Повторите: https://t.me/prize_bot/7290 (,оплата заказа №1788 не прошла. повторите: https://t.me/prize_bot/7290 (,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 752 000 рублей! Получите приз: http://uz-confirm.com/682321 OK,вы выиграли 752 000 рублей! получите приз: http://uz-confirm.com/682321 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №2198 не прошла. Повторите: http://pay-check.net/314223 ),оплата заказа №2198 не прошла. повторите: http://pay-check.net/314223 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://t.me/prize_bot/714223 ?,вход в личный кабинет с нового устройства. это не вы? https://t.me/prize_bot/714223 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 225 000 прошло успешно. Отменить: https://t.me/prize_bot/574523 ?,списание 225 000 прошло успешно. отменить: https://t.me/prize_bot/574523 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://pay-check.net/629933 ?,ваша карта заблокирована. подтвердите по ссылке: http://pay-check.net/629933 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 514 000 в неделю: http://click-safety.uz/607807!,инвестиции в газ! доход от 514 000 в неделю: http://click-safety.uz/607807!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 547 000 прошло успешно. Отменить: https://bit.ly/claim-454492 -,списание 547 000 прошло успешно. отменить: https://bit.ly/claim-454492 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.net/423960 ?,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://pay-check.net/423960 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №5594 не прошла. Повторите: http://uz-confirm.com/664595 ?,оплата заказа №5594 не прошла. повторите: http://uz-confirm.com/664595 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 861 000 рублей! Получите приз: https://t.me/prize_bot/15100...,вы выиграли 861 000 рублей! получите приз: https://t.me/prize_bot/15100...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://uz-confirm.com/282075,вход в личный кабинет с нового устройства. это не вы? http://uz-confirm.com/282075,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.net/163157 ?,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://pay-check.net/163157 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 754 000 в неделю: http://click-safety.uz/372650 :),инвестиции в газ! доход от 754 000 в неделю: http://click-safety.uz/372650 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №5431 не прошла. Повторите: http://pay-check.net/492015,оплата заказа №5431 не прошла. повторите: http://pay-check.net/492015,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №1869 не прошла. Повторите: http://pay-check.net/405735 (,оплата заказа №1869 не прошла. повторите: http://pay-check.net/405735 (,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://pay-check.net/645913...,ваша карта заблокирована. подтвердите по ссылке: http://pay-check.net/645913...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 286 000 в неделю: http://pay-check.net/888906!,инвестиции в газ! доход от 286 000 в неделю: http://pay-check.net/888906!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 862 000 прошло успешно. Отменить: https://t.me/prize_bot/927680 ),списание 862 000 прошло успешно. отменить: https://t.me/prize_bot/927680 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 381 000. http://uz-confirm.com/445588 OK,госуслуги: вам начислена выплата 381 000. http://uz-confirm.com/445588 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://pay-check.net/416956 OK,вход в личный кабинет с нового устройства. это не вы? http://pay-check.net/416956 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety.uz/862952 ),ваш аккаунт telegram будет удален через 24 часа. подтвердите http://click-safety.uz/862952 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 802 000 в неделю: https://bit.ly/claim-825161.,инвестиции в газ! доход от 802 000 в неделю: https://bit.ly/claim-825161.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://t.me/prize_bot/993427..,вход в личный кабинет с нового устройства. это не вы? https://t.me/prize_bot/993427..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 682 000. http://uz-confirm.com/398716 :),госуслуги: вам начислена выплата 682 000. http://uz-confirm.com/398716 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.net/457405.,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://pay-check.net/457405.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 546 000 прошло успешно. Отменить: http://click-safety.uz/587605,списание 546 000 прошло успешно. отменить: http://click-safety.uz/587605,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://click-safety.uz/297994 (,ваша карта заблокирована. подтвердите по ссылке: http://click-safety.uz/297994 (,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://t.me/prize_bot/988268.,вход в личный кабинет с нового устройства. это не вы? https://t.me/prize_bot/988268.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://click-safety.uz/567856 👍,вход в личный кабинет с нового устройства. это не вы? http://click-safety.uz/567856 👍,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 486 000 прошло успешно. Отменить: http://click-safety.uz/252185!,списание 486 000 прошло успешно. отменить: http://click-safety.uz/252185!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 248 000 рублей! Получите приз: http://click-safety.uz/80182,вы выиграли 248 000 рублей! получите приз: http://click-safety.uz/80182,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №1788 не прошла. Повторите: http://click-safety.uz/986225 -,оплата заказа №1788 не прошла. повторите: http://click-safety.uz/986225 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №6765 не прошла. Повторите: http://uz-confirm.com/274806..,оплата заказа №6765 не прошла. повторите: http://uz-confirm.com/274806..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №5849 не прошла. Повторите: http://uz-confirm.com/938199 OK,оплата заказа №5849 не прошла. повторите: http://uz-confirm.com/938199 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety.uz/680304 OK,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://click-safety.uz/680304 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 310 000. http://pay-check.net/357712.,госуслуги: вам начислена выплата 310 000. http://pay-check.net/357712.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 84 000 прошло успешно. Отменить: http://uz-confirm.com/314881 :),списание 84 000 прошло успешно. отменить: http://uz-confirm.com/314881 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://click-safety.uz/712156 -,вход в личный кабинет с нового устройства. это не вы? http://click-safety.uz/712156 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 802 000 прошло успешно. Отменить: http://pay-check.net/839701 👍,списание 802 000 прошло успешно. отменить: http://pay-check.net/839701 👍,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://bit.ly/claim-65727...,вход в личный кабинет с нового устройства. это не вы? https://bit.ly/claim-65727...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №7955 не прошла. Повторите: http://uz-confirm.com/941729 ),оплата заказа №7955 не прошла. повторите: http://uz-confirm.com/941729 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://bit.ly/claim-886093 ),вход в личный кабинет с нового устройства. это не вы? https://bit.ly/claim-886093 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 494 000 рублей! Получите приз: https://t.me/prize_bot/904760,вы выиграли 494 000 рублей! получите приз: https://t.me/prize_bot/904760,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://click-safety.uz/382900 (,вход в личный кабинет с нового устройства. это не вы? http://click-safety.uz/382900 (,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://pay-check.net/104488...,ваша карта заблокирована. подтвердите по ссылке: http://pay-check.net/104488...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://pay-check.net/456929!,ваша карта заблокирована. подтвердите по ссылке: http://pay-check.net/456929!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: https://bit.ly/claim-744678 👍,ваша карта заблокирована. подтвердите по ссылке: https://bit.ly/claim-744678 👍,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://click-safety.uz/339095 ),ваша карта заблокирована. подтвердите по ссылке: http://click-safety.uz/339095 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://pay-check.net/481586...,ваша карта заблокирована. подтвердите по ссылке: http://pay-check.net/481586...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 558 000 в неделю: http://pay-check.net/798001 ),инвестиции в газ! доход от 558 000 в неделю: http://pay-check.net/798001 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 610 000 рублей! Получите приз: http://pay-check.net/237665 OK,вы выиграли 610 000 рублей! получите приз: http://pay-check.net/237665 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 459 000 в неделю: https://t.me/prize_bot/37511!,инвестиции в газ! доход от 459 000 в неделю: https://t.me/prize_bot/37511!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 286 000 рублей! Получите приз: http://uz-confirm.com/365964!,вы выиграли 286 000 рублей! получите приз: http://uz-confirm.com/365964!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://t.me/prize_bot/343975!,ваш аккаунт telegram будет удален через 24 часа. подтвердите https://t.me/prize_bot/343975!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://click-safety.uz/668186,вход в личный кабинет с нового устройства. это не вы? http://click-safety.uz/668186,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://bit.ly/claim-439053 :),вход в личный кабинет с нового устройства. это не вы? https://bit.ly/claim-439053 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://pay-check.net/971197.,ваша карта заблокирована. подтвердите по ссылке: http://pay-check.net/971197.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 546 000 в неделю: https://bit.ly/claim-867507!!,инвестиции в газ! доход от 546 000 в неделю: https://bit.ly/claim-867507!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №2862 не прошла. Повторите: http://pay-check.net/462156...,оплата заказа №2862 не прошла. повторите: http://pay-check.net/462156...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №5377 не прошла. Повторите: https://t.me/prize_bot/467565!!,оплата заказа №5377 не прошла. повторите: https://t.me/prize_bot/467565!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 406 000 в неделю: http://click-safety.uz/973538!!,инвестиции в газ! доход от 406 000 в неделю: http://click-safety.uz/973538!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №5017 не прошла. Повторите: http://pay-check.net/331403..,оплата заказа №5017 не прошла. повторите: http://pay-check.net/331403..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 558 000 прошло успешно. Отменить: http://uz-confirm.com/598034 ),списание 558 000 прошло успешно. отменить: http://uz-confirm.com/598034 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 342 000 в неделю: https://t.me/prize_bot/253999 -,инвестиции в газ! доход от 342 000 в неделю: https://t.me/prize_bot/253999 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №6026 не прошла. Повторите: https://t.me/prize_bot/381777 ?,оплата заказа №6026 не прошла. повторите: https://t.me/prize_bot/381777 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 103 000 в неделю: https://t.me/prize_bot/810395..,инвестиции в газ! доход от 103 000 в неделю: https://t.me/prize_bot/810395..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 143 000 в неделю: http://click-safety.uz/651077 👍,инвестиции в газ! доход от 143 000 в неделю: http://click-safety.uz/651077 👍,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 879 000 прошло успешно. Отменить: http://click-safety.uz/848539.,списание 879 000 прошло успешно. отменить: http://click-safety.uz/848539.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://bit.ly/claim-911193 ),вход в личный кабинет с нового устройства. это не вы? https://bit.ly/claim-911193 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 428 000 прошло успешно. Отменить: http://uz-confirm.com/265961 OK,списание 428 000 прошло успешно. отменить: http://uz-confirm.com/265961 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 665 000 в неделю: https://bit.ly/claim-845468!,инвестиции в газ! доход от 665 000 в неделю: https://bit.ly/claim-845468!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 386 000 прошло успешно. Отменить: http://click-safety.uz/315050 OK,списание 386 000 прошло успешно. отменить: http://click-safety.uz/315050 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №4964 не прошла. Повторите: http://click-safety.uz/891854 👍,оплата заказа №4964 не прошла. повторите: http://click-safety.uz/891854 👍,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: https://bit.ly/claim-739834 (,ваша карта заблокирована. подтвердите по ссылке: https://bit.ly/claim-739834 (,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №6224 не прошла. Повторите: https://bit.ly/claim-172094..,оплата заказа №6224 не прошла. повторите: https://bit.ly/claim-172094..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety.uz/964379 OK,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://click-safety.uz/964379 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://t.me/prize_bot/47220 (,вход в личный кабинет с нового устройства. это не вы? https://t.me/prize_bot/47220 (,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №6327 не прошла. Повторите: https://bit.ly/claim-680511 👍,оплата заказа №6327 не прошла. повторите: https://bit.ly/claim-680511 👍,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №2790 не прошла. Повторите: https://bit.ly/claim-495653 :),оплата заказа №2790 не прошла. повторите: https://bit.ly/claim-495653 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 558 000 в неделю: http://pay-check.net/922752.,инвестиции в газ! доход от 558 000 в неделю: http://pay-check.net/922752.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/claim-564884...,ваш аккаунт telegram будет удален через 24 часа. подтвердите https://bit.ly/claim-564884...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://t.me/prize_bot/565906.,вход в личный кабинет с нового устройства. это не вы? https://t.me/prize_bot/565906.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety.uz/382107!,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://click-safety.uz/382107!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.net/152918 ),ваш аккаунт telegram будет удален через 24 часа. подтвердите http://pay-check.net/152918 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №1910 не прошла. Повторите: http://uz-confirm.com/424103 👍,оплата заказа №1910 не прошла. повторите: http://uz-confirm.com/424103 👍,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №2862 не прошла. Повторите: http://uz-confirm.com/240883!,оплата заказа №2862 не прошла. повторите: http://uz-confirm.com/240883!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://click-safety.uz/345358...,ваша карта заблокирована. подтвердите по ссылке: http://click-safety.uz/345358...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 377 000 рублей! Получите приз: http://uz-confirm.com/628866!!,вы выиграли 377 000 рублей! получите приз: http://uz-confirm.com/628866!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 758 000 прошло успешно. Отменить: http://uz-confirm.com/802650 (,списание 758 000 прошло успешно. отменить: http://uz-confirm.com/802650 (,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://t.me/prize_bot/113607 -,вход в личный кабинет с нового устройства. это не вы? https://t.me/prize_bot/113607 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 754 000 рублей! Получите приз: https://t.me/prize_bot/268660 :),вы выиграли 754 000 рублей! получите приз: https://t.me/prize_bot/268660 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://uz-confirm.com/594648 (,ваша карта заблокирована. подтвердите по ссылке: http://uz-confirm.com/594648 (,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 152 000 рублей! Получите приз: http://pay-check.net/126367...,вы выиграли 152 000 рублей! получите приз: http://pay-check.net/126367...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 770 000 рублей! Получите приз: https://t.me/prize_bot/629743 -,вы выиграли 770 000 рублей! получите приз: https://t.me/prize_bot/629743 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://click-safety.uz/213878 👍,вход в личный кабинет с нового устройства. это не вы? http://click-safety.uz/213878 👍,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 778 000 прошло успешно. Отменить: https://t.me/prize_bot/989287!,списание 778 000 прошло успешно. отменить: https://t.me/prize_bot/989287!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 879 000 прошло успешно. Отменить: http://uz-confirm.com/711914...,списание 879 000 прошло успешно. отменить: http://uz-confirm.com/711914...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://uz-confirm.com/240880,вход в личный кабинет с нового устройства. это не вы? http://uz-confirm.com/240880,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №4964 не прошла. Повторите: https://bit.ly/claim-596588 ),оплата заказа №4964 не прошла. повторите: https://bit.ly/claim-596588 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 879 000 рублей! Получите приз: https://bit.ly/claim-874110!,вы выиграли 879 000 рублей! получите приз: https://bit.ly/claim-874110!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 54 000 рублей! Получите приз: https://t.me/prize_bot/176813 OK,вы выиграли 54 000 рублей! получите приз: https://t.me/prize_bot/176813 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №4873 не прошла. Повторите: http://pay-check.net/277388 OK,оплата заказа №4873 не прошла. повторите: http://pay-check.net/277388 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://t.me/prize_bot/247652..,ваш аккаунт telegram будет удален через 24 часа. подтвердите https://t.me/prize_bot/247652..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://t.me/prize_bot/739500...,вход в личный кабинет с нового устройства. это не вы? https://t.me/prize_bot/739500...,DANGEROUS,ru,high,messages_cleaned_v6.csv
