text,language,source_dataset,original_label,normalized_text
"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",en,messages_cleaned.csv,ham,"haven't found a way to get another app for your phone, eh ? will you go to the net cafe ? did you take that job? geeee i need you babe. i crave to see you ..."
I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,en,messages_cleaned.csv,ham,i only work from mon to thurs but sat i cant leh... booked liao... which other day u free?
Ü comin to fetch us oredi...,en,messages_cleaned.csv,ham,ü comin to fetch us oredi...
What's nannys address?,en,messages_cleaned.csv,ham,what's nannys address?
Haf u eaten? Wat time u wan me 2 come?,en,messages_cleaned.csv,ham,haf u eaten? wat time u wan me 2 come?
Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,en,messages_cleaned.csv,scam,want a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or call 08000930705 for free delivery
"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",en,messages_cleaned.csv,ham,"yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order"
This single single answers are we fighting? Plus i said am broke and you didnt reply,en,messages_cleaned.csv,ham,this single single answers are we fighting? plus i said am broke and you didnt reply
It certainly puts things into perspective when something like this happens,en,messages_cleaned.csv,ham,it certainly puts things into perspective when something like this happens
Now got tv 2 watch meh? U no work today?,en,messages_cleaned.csv,ham,now got tv 2 watch meh? u no work today?
i felt so...not any conveying reason.. Ese he... What about me?,en,messages_cleaned.csv,ham,i felt so...not any conveying reason.. ese he... what about me?
How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,en,messages_cleaned.csv,ham,how's it going? got any exciting karaoke type activities planned? i'm debating whether to play football this eve. feeling lazy though.
I told that am coming on wednesday.,en,messages_cleaned.csv,ham,i told that am coming on wednesday.
"Its ok, called mom instead have fun",en,messages_cleaned.csv,ham,"its ok, called mom instead have fun"
"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",en,messages_cleaned.csv,scam,"dear voucher holder, to claim this weeks offer, at your pc please go to http://www.wtlp.co.uk/text. ts&cs apply."
Well if I'm that desperate I'll just call armand again,en,messages_cleaned.csv,ham,well if i'm that desperate i'll just call armand again
Are you at work right now ?,en,messages_cleaned.csv,ham,are you at work right now ?
Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,en,messages_cleaned.csv,ham,haven't heard anything and he's not answering my texts so i'm guessing he flaked. that said the jb is fantastic
"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",en,messages_cleaned.csv,ham,"mmmmmm ... i love you,so much, ahmad ... i can't wait for this year to begin as every second takes me closer to being at your side. happy new year, my love!!"
Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,en,messages_cleaned.csv,ham,pls what's the full name of joke's school cos fees in university of florida seem to actually be &lt;#&gt; k. pls holla back
Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,en,messages_cleaned.csv,ham,ok... but they said i've got wisdom teeth hidden inside n mayb need 2 remove.
And pls pls drink plenty plenty water,en,messages_cleaned.csv,ham,and pls pls drink plenty plenty water
How are you doing. How's the queen. Are you going for the royal wedding,en,messages_cleaned.csv,ham,how are you doing. how's the queen. are you going for the royal wedding
He's in lag. That's just the sad part but we keep in touch thanks to skype,en,messages_cleaned.csv,ham,he's in lag. that's just the sad part but we keep in touch thanks to skype
Ok lor then we go tog lor...,en,messages_cleaned.csv,ham,ok lor then we go tog lor...
Two teams waiting for some players,en,messages_cleaned.csv,ham,two teams waiting for some players
Can ü send me a copy of da report?,en,messages_cleaned.csv,ham,can ü send me a copy of da report?
"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",en,messages_cleaned.csv,ham,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care."
"Ok da, i already planned. I wil pick you.",en,messages_cleaned.csv,ham,"ok da, i already planned. i wil pick you."
"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",en,messages_cleaned.csv,scam,"urgent! please call 0906346330. your abta complimentary 4* spanish holiday or £10,000 cash await collection sae t&cs box 47 po19 2ez 150ppm 18+"
I just really need shit before tomorrow and I know you won't be awake before like 6,en,messages_cleaned.csv,ham,i just really need shit before tomorrow and i know you won't be awake before like 6
I'm good. Have you registered to vote?,en,messages_cleaned.csv,ham,i'm good. have you registered to vote?
"Hmm ok, i'll stay for like an hour cos my eye is really sore!",en,messages_cleaned.csv,ham,"hmm ok, i'll stay for like an hour cos my eye is really sore!"
Dear got bus directly to calicut,en,messages_cleaned.csv,ham,dear got bus directly to calicut
Mm umma ask vava also to come tell him can play later together,en,messages_cleaned.csv,ham,mm umma ask vava also to come tell him can play later together
"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",en,messages_cleaned.csv,ham,"well the general price is &lt;#&gt; /oz, let me know if/when/how much you want"
"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",en,messages_cleaned.csv,ham,"each moment in a day,has its own value-morning brings hope,afternoon brings faith,evening brings luv,night brings rest,wish u find them all today.good morning"
&lt;#&gt;  w jetton ave if you forgot,en,messages_cleaned.csv,ham,&lt;#&gt; w jetton ave if you forgot
Ok i'm coming home now.,en,messages_cleaned.csv,ham,ok i'm coming home now.
Can not use foreign stamps in this country.,en,messages_cleaned.csv,ham,can not use foreign stamps in this country.
"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",en,messages_cleaned.csv,ham,"sorry, it's a lot of friend-of-a-friend stuff, i'm just now about to talk to the actual guy who wants to buy"
"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP",en,messages_cleaned.csv,scam,"cmon babe, make me horny, *turn* me on! txt me your fantasy now babe -) im hot, sticky and need you now. all replies cost £1.50. 2 cancel send stop"
Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,en,messages_cleaned.csv,ham,wylie update: my weed dealer carlos went to freedom and had a class with lunsford
Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,en,messages_cleaned.csv,ham,are you happy baby ? are you alright ? did you take that job ? i hope your fine. i send you a kiss to make you smile from across the sea ... *kiss* *kiss*
C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,en,messages_cleaned.csv,ham,c movie is juz last minute decision mah. juz watch 2 lar but i tot ü not interested.
How are you enjoying this semester? Take care brother.,en,messages_cleaned.csv,ham,how are you enjoying this semester? take care brother.
IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,en,messages_cleaned.csv,scam,important information 4 orange user 0796xxxxxx. today is ur lucky day!2 find out why log onto http://www.urawinner.com there's a fantastic prizeawaiting you!
"Get the door, I'm here",en,messages_cleaned.csv,ham,"get the door, i'm here"
"Lets use it next week, princess :)",en,messages_cleaned.csv,ham,"lets use it next week, princess :)"
Or i go home first lar ü wait 4 me lor.. I put down my stuff first..,en,messages_cleaned.csv,ham,or i go home first lar ü wait 4 me lor.. i put down my stuff first..
I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,en,messages_cleaned.csv,ham,i want kfc its tuesday. only buy 2 meals only 2. no gravy. only 2 mark. 2!
No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),en,messages_cleaned.csv,ham,no da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:)
Oi when you gonna ring,en,messages_cleaned.csv,ham,oi when you gonna ring
Missed call alert. These numbers called but left no message. 07008009200,en,messages_cleaned.csv,scam,missed call alert. these numbers called but left no message. 07008009200
I attended but nothing is there.,en,messages_cleaned.csv,ham,i attended but nothing is there.
Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,en,messages_cleaned.csv,ham,ard 530 like dat lor. we juz meet in mrt station then ü dun haf to come out.
No dear i was sleeping :-P,en,messages_cleaned.csv,ham,no dear i was sleeping :-p
Er mw im filled tuth is aight,en,messages_cleaned.csv,ham,er mw im filled tuth is aight
Will be office around 4 pm. Now i am going hospital.,en,messages_cleaned.csv,ham,will be office around 4 pm. now i am going hospital.
Actually i'm waiting for 2 weeks when they start putting ad.,en,messages_cleaned.csv,ham,actually i'm waiting for 2 weeks when they start putting ad.
Anything lor if they all go then i go lor...,en,messages_cleaned.csv,ham,anything lor if they all go then i go lor...
U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,en,messages_cleaned.csv,ham,u free on sat rite? u wan 2 watch infernal affairs wif me n darren n mayb xy?
Yo you around? A friend of mine's lookin to pick up later tonight,en,messages_cleaned.csv,ham,yo you around? a friend of mine's lookin to pick up later tonight
Stupid auto correct on my phone,en,messages_cleaned.csv,ham,stupid auto correct on my phone
Double eviction this week - Spiral and Michael and good riddance to them!,en,messages_cleaned.csv,ham,double eviction this week - spiral and michael and good riddance to them!
"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night....",en,messages_cleaned.csv,ham,"the world suffers a lot... not because of the violence of bad people. but because of the silence of good people!, gud night...."
"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",en,messages_cleaned.csv,ham,"ok thats cool. its , just off either raglan rd or edward rd. behind the cricket ground. gimme ring when ur closeby see you tuesday."
Buy one egg for me da..please:),en,messages_cleaned.csv,ham,buy one egg for me da..please:)
Have you started in skye,en,messages_cleaned.csv,ham,have you started in skye
Have you bookedthe hut? And also your time off? How are you by the way?,en,messages_cleaned.csv,ham,have you bookedthe hut? and also your time off? how are you by the way?
And several to you sir.,en,messages_cleaned.csv,ham,and several to you sir.
U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,en,messages_cleaned.csv,ham,u really pig leh sleep so much. my dad wake me up at 10 smth 2 eat lunch today.
My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,en,messages_cleaned.csv,ham,my love ... i hope your not doing anything drastic. don't you dare sell your pc or your phone ...
FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,en,messages_cleaned.csv,scam,freemsg: our records indicate you may be entitled to 3750 pounds for the accident you had. to claim for free reply with yes to this msg. to opt out text stop
Life style garments account no please.,en,messages_cleaned.csv,ham,life style garments account no please.
Lol wtf random. Btw is that your lunch break,en,messages_cleaned.csv,ham,lol wtf random. btw is that your lunch break
"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",en,messages_cleaned.csv,ham,"sez, hows u & de arab boy? hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx"
Detroit. The home of snow. Enjoy it.,en,messages_cleaned.csv,ham,detroit. the home of snow. enjoy it.
Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,en,messages_cleaned.csv,scam,show ur colours! euro 2004 2-4-1 offer! get an england flag & 3lions tone on ur phone! click on the following service message for info!
"Aight, I'm chillin in a friend's room so text me when you're on the way",en,messages_cleaned.csv,ham,"aight, i'm chillin in a friend's room so text me when you're on the way"
Is toshiba portege m100 gd?,en,messages_cleaned.csv,ham,is toshiba portege m100 gd?
Well welp is sort of a semiobscure internet thing,en,messages_cleaned.csv,ham,well welp is sort of a semiobscure internet thing
Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,en,messages_cleaned.csv,scam,text pass to 69669 to collect your polyphonic ringtones. normal gprs charges apply only. enjoy your tones
"accordingly. I repeat, just text the word ok on your mobile phone and send",en,messages_cleaned.csv,scam,"accordingly. i repeat, just text the word ok on your mobile phone and send"
Loosu go to hospital. De dont let it careless.,en,messages_cleaned.csv,ham,loosu go to hospital. de dont let it careless.
How much for an eighth?,en,messages_cleaned.csv,ham,how much for an eighth?
Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,en,messages_cleaned.csv,ham,omg joanna is freaking me out. she's looked thru all my friends to find photos of me. and then she's asking about stuff on my myspace which i haven't even logged on in like a year. :/
"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",en,messages_cleaned.csv,ham,"send ur birthdate with month and year, i will tel u ur life partner's name. and the method of calculation. reply must."
Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,en,messages_cleaned.csv,ham,juz now havent woke up so a bit blur blur... can? dad went out liao... i cant cum now oso...
"How about clothes, jewelry, and trips?",en,messages_cleaned.csv,ham,"how about clothes, jewelry, and trips?"
Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge,en,messages_cleaned.csv,scam,block breaker now comes in deluxe format with new features and great graphics from t-mobile. buy for just £5 by replying get bbdeluxe and take the challenge
Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,en,messages_cleaned.csv,ham,aah! a cuddle would be lush! i'd need lots of tea and soup before any kind of fumbling!
important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,en,messages_cleaned.csv,scam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com there's a fantastic surprise awaiting you!
Are you plans with your family set in stone ?,en,messages_cleaned.csv,ham,are you plans with your family set in stone ?
Pls dont forget to study,en,messages_cleaned.csv,ham,pls dont forget to study
You'll never believe this but i have actually got off at taunton. Wow,en,messages_cleaned.csv,ham,you'll never believe this but i have actually got off at taunton. wow
"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat...",en,messages_cleaned.csv,ham,"den only weekdays got special price... haiz... cant eat liao... cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat..."
She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,en,messages_cleaned.csv,ham,she just broke down a list of reasons why nobody's in town and i can't tell if she's being sarcastic or just faggy
&lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,en,messages_cleaned.csv,ham,&lt;decimal&gt; m but its not a common car here so its better to buy from china or asia. or if i find it less expensive. i.ll holla
The greatest test of courage on earth is to bear defeat without losing heart....gn tc,en,messages_cleaned.csv,ham,the greatest test of courage on earth is to bear defeat without losing heart....gn tc
SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,en,messages_cleaned.csv,ham,sorry im stil fucked after last nite went tobed at 430 got up 4 work at 630
Hey so whats the plan this sat?,en,messages_cleaned.csv,ham,hey so whats the plan this sat?
Beauty sleep can help ur pimples too.,en,messages_cleaned.csv,ham,beauty sleep can help ur pimples too.
Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,en,messages_cleaned.csv,ham,great. hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,en,messages_cleaned.csv,scam,natalja (25/f) is inviting you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468
Where to get those?,en,messages_cleaned.csv,ham,where to get those?
"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",en,messages_cleaned.csv,ham,"kind of. just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park."
Ball is moving a lot.will spin in last :)so very difficult to bat:),en,messages_cleaned.csv,ham,ball is moving a lot.will spin in last :)so very difficult to bat:)
Haiyoh... Maybe your hamster was jealous of million,en,messages_cleaned.csv,ham,haiyoh... maybe your hamster was jealous of million
Can you please send me my aunty's number,en,messages_cleaned.csv,ham,can you please send me my aunty's number
I'm glad. You are following your dreams.,en,messages_cleaned.csv,ham,i'm glad. you are following your dreams.
I've reached home finally...,en,messages_cleaned.csv,ham,i've reached home finally...
"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",en,messages_cleaned.csv,scam,"urgent. important information for 02 user. today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !"
"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",en,messages_cleaned.csv,ham,"wn u r hurt by d prsn who s close 2 u, do fight wit dem. coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. gud eveb-)"
U can call now...,en,messages_cleaned.csv,ham,u can call now...
"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",en,messages_cleaned.csv,ham,"science tells that chocolate will melt under the sunlight. please don't walk under the sunlight. bcoz,i don't want to loss a sweet friend."
Yes. I come to nyc for audiitions and am trying to relocate.,en,messages_cleaned.csv,ham,yes. i come to nyc for audiitions and am trying to relocate.
I pocked you up there before,en,messages_cleaned.csv,ham,i pocked you up there before
Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,en,messages_cleaned.csv,ham,congrats. that's great. i wanted to tell you not to tell me your score cos it might make me relax. but its motivating me so thanks for sharing
I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),en,messages_cleaned.csv,ham,i wud never mind if u dont miss me or if u dont need me.. but u wil really hurt me wen u need me &amp; u dont tell me......... take care:-)
Hey mr whats the name of that bill brison book the one about language and words,en,messages_cleaned.csv,ham,hey mr whats the name of that bill brison book the one about language and words
"Okay, good, no problem, and thanx!",en,messages_cleaned.csv,ham,"okay, good, no problem, and thanx!"
"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",en,messages_cleaned.csv,ham,"for you information, ikea is spelled with all caps. that is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. it makes me want to listen to you less."
Call me when u're done...,en,messages_cleaned.csv,ham,call me when u're done...
G.W.R,en,messages_cleaned.csv,ham,g.w.r
You best watch what you say cause I get drunk as a motherfucker,en,messages_cleaned.csv,ham,you best watch what you say cause i get drunk as a motherfucker
Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,en,messages_cleaned.csv,scam,kit strip - you have been billed 150p. netcollex ltd. po box 1013 ig11 oja
Please CALL 08712402578 immediately as there is an urgent message waiting for you,en,messages_cleaned.csv,scam,please call 08712402578 immediately as there is an urgent message waiting for you
thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,en,messages_cleaned.csv,scam,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???
"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",en,messages_cleaned.csv,ham,"erm... woodland avenue somewhere. do you get the parish magazine, his telephone number will be in there."
Are there TA jobs available? Let me know please cos i really need to start working,en,messages_cleaned.csv,ham,are there ta jobs available? let me know please cos i really need to start working
Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,en,messages_cleaned.csv,ham,aiyar hard 2 type. u later free then tell me then i call n scold n tell u.
Yup i'm free...,en,messages_cleaned.csv,ham,yup i'm free...
"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",en,messages_cleaned.csv,ham,"good good, billy mates all gone. just been jogging, again! did enjoy concert?"
Yo come over carlos will be here soon,en,messages_cleaned.csv,ham,yo come over carlos will be here soon
Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,en,messages_cleaned.csv,ham,awww dat is sweet! we can think of something to do he he! have a nice time tonight ill probably txt u later cos im lonely :( xxx.
I guess it is useless calling u 4 something important.,en,messages_cleaned.csv,ham,i guess it is useless calling u 4 something important.
Ha ha - had popped down to the loo when you hello-ed me. Hello!,en,messages_cleaned.csv,ham,ha ha - had popped down to the loo when you hello-ed me. hello!
He dint tell anything. He is angry on me that why you told to abi.,en,messages_cleaned.csv,ham,he dint tell anything. he is angry on me that why you told to abi.
It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,en,messages_cleaned.csv,ham,it so happens that there r 2waxsto do wat you want. she can come and ill get her medical insurance. and she'll be able to deliver and have basic care. i'm currently shopping for the right medical insurance for her. so just give me til friday morning. thats when i.ll see the major person that can guide me to the right insurance.
I keep ten rs in my shelf:) buy two egg.,en,messages_cleaned.csv,ham,i keep ten rs in my shelf:) buy two egg.
"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",en,messages_cleaned.csv,ham,"i wasn't well babe, i have swollen glands at my throat ... what did you end up doing ?"
Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,en,messages_cleaned.csv,ham,is ur changes 2 da report big? cos i've already made changes 2 da previous report.
Captain is in our room:),en,messages_cleaned.csv,ham,captain is in our room:)
"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",en,messages_cleaned.csv,ham,"i can't speak, bcaz mobile have problem. i can listen you but you cann't listen my voice. so i calls you later."
HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN,en,messages_cleaned.csv,ham,hiya stu wot u up 2.im in so much truble at home at moment evone hates me even u! wot the hell av i done now? y wont u just tell me text bck please luv dan
S...i will take mokka players only:),en,messages_cleaned.csv,ham,s...i will take mokka players only:)
Are you still playing with gautham?,en,messages_cleaned.csv,ham,are you still playing with gautham?
Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish,en,messages_cleaned.csv,ham,hey mr and i are going to the sea view and having a couple of gays i mean games! give me a bell when ya finish
"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",en,messages_cleaned.csv,ham,"k, jason says he's gonna be around so i'll be up there around &lt;#&gt;"
Sorry . I will be able to get to you. See you in the morning.,en,messages_cleaned.csv,ham,sorry . i will be able to get to you. see you in the morning.
Aight well keep me informed,en,messages_cleaned.csv,ham,aight well keep me informed
Am only searching for good dual sim mobile pa.,en,messages_cleaned.csv,ham,am only searching for good dual sim mobile pa.
That seems unnecessarily hostile,en,messages_cleaned.csv,ham,that seems unnecessarily hostile
Dude got a haircut. Now its breezy up there,en,messages_cleaned.csv,ham,dude got a haircut. now its breezy up there
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",en,messages_cleaned.csv,scam,"congrats! 2 mobile 3g videophones r yours. call 09061744553 now! videochat wid ur mates, play java games, dload polyh music, noline rentl. bx420. ip4. 5we. 150pm"
1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),en,messages_cleaned.csv,ham,1apple/day=no doctor. 1tulsi leaf/day=no cancer. 1lemon/day=no fat. 1cup milk/day=no bone problms 3 litres watr/day=no diseases snd ths 2 whom u care..:-)
i thought we were doing a king of the hill thing there.,en,messages_cleaned.csv,ham,i thought we were doing a king of the hill thing there.
Nope i'll come online now..,en,messages_cleaned.csv,ham,nope i'll come online now..
ALSO TELL HIM I SAID HAPPY BIRTHDAY,en,messages_cleaned.csv,ham,also tell him i said happy birthday
Y bishan lei... I tot ü say lavender?,en,messages_cleaned.csv,ham,y bishan lei... i tot ü say lavender?
Boo what time u get out? U were supposed to take me shopping today. :(,en,messages_cleaned.csv,ham,boo what time u get out? u were supposed to take me shopping today. :(
"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",en,messages_cleaned.csv,ham,"now u sound like manky scouse boy steve,like! i is travelling on da bus home.wot has u inmind 4 recreation dis eve?"
"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",en,messages_cleaned.csv,ham,"fyi i'm taking a quick shower, be at epsilon in like &lt;#&gt; min"
on a Tuesday night r u 4 real,en,messages_cleaned.csv,ham,on a tuesday night r u 4 real
Yes when is the appt again?,en,messages_cleaned.csv,ham,yes when is the appt again?
Just got outta class gonna go gym.,en,messages_cleaned.csv,ham,just got outta class gonna go gym.
I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,en,messages_cleaned.csv,ham,i want to sent &lt;#&gt; mesages today. thats y. sorry if i hurts
Ü all write or wat..,en,messages_cleaned.csv,ham,ü all write or wat..
Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,en,messages_cleaned.csv,ham,ha! i wouldn't say that i just didn't read anything into way u seemed. i don't like 2 be judgemental....i save that for fridays in the pub!
Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,en,messages_cleaned.csv,ham,its a valentine game. . . send dis msg to all ur friends. . if 5 answers r d same then someone really loves u. . ques- which colour suits me the best?
Hi:)did you asked to waheeda fathima about leave?,en,messages_cleaned.csv,ham,hi:)did you asked to waheeda fathima about leave?
Enjoy urself tmr...,en,messages_cleaned.csv,ham,enjoy urself tmr...
You still around? I could use a half-8th,en,messages_cleaned.csv,ham,you still around? i could use a half-8th
You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,en,messages_cleaned.csv,ham,you give us back my id proof and &lt;#&gt; rs. we wont allow you to work. we will come to your home within days
Ü bot notes oredi... Cos i juz rem i got...,en,messages_cleaned.csv,ham,ü bot notes oredi... cos i juz rem i got...
Yes. Rent is very expensive so its the way we save.,en,messages_cleaned.csv,ham,yes. rent is very expensive so its the way we save.
Hows the pain dear?y r u smiling?,en,messages_cleaned.csv,ham,hows the pain dear?y r u smiling?
"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",en,messages_cleaned.csv,ham,"fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits"
important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,en,messages_cleaned.csv,scam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com there's a fantastic surprise awaiting you!
Great. So should i send you my account number.,en,messages_cleaned.csv,ham,great. so should i send you my account number.
"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",en,messages_cleaned.csv,ham,"hellogorgeous, hows u? my fone was on charge lst nitw wen u texd me. hopeu ad a nice wkend as im sure u did lookin 4ward 2 c-in u 2mrw luv jaz"
