text,risk_label,intent_label,tags,language,source,clean_text
Thats cool princess! I will cover your face in hot sticky cum :),SAFE,UNKNOWN,,en,sms,thats cool princess i will cover your face in hot sticky cum :
83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541,SUSPICIOUS,UNKNOWN,,en,sms,83039 62735 450 uk break accommodationvouchers terms conditions apply. 2 claim you mustprovide your claim number which is 15541
Sizga 357 000 som perevod keldi. Podtverdite po ssilke: https://t.me/prize_bot/803984,SUSPICIOUS,UNKNOWN,,en,sms,sizga 357 000 som perevod keldi. podtverdite po ssilke: https://t.me/prize_bot/803984
"She was supposed to be but couldn't make it, she's still in town though",SAFE,UNKNOWN,,en,sms,she was supposed to be but couldn t make it she s still in town though
"Tabriklaymiz siz 4980,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://click-auth.uz/code=8212897",SUSPICIOUS,UNKNOWN,,en,sms,tabriklaymiz siz 4980 000 so m yutib oldingiz. pulni olish uchun havolaga kiring: https://click auth.uz/ code 8212897
"Menga 2860,000 so'm tashlab tura olasanmi? tezroq",SAFE,UNKNOWN,,en,sms,menga 2860 000 so m tashlab tura olasanmi tezroq
"⭐USA_To_USA wire Accounts Available⭐
⭐INTERNATIONAL wire Accounts Available_⭐
⭐cashier check ⭐
⭐USA cash/Gold pickup⭐
⭐Works with all Zip：⭐
⭐(00-09/10-19/20-29/30-39/40-49/50-59/60-69/70-79/80-89/90-99)⭐
⭐Cash Package Cash 2k+⭐
⭐Massive acquisition of PayPal for transferring funds between relatives and friends⭐
⭐美国至美国电汇账户可用⭐
⭐国际电汇账户可用⭐
⭐现金支票⭐
⭐美国现金/黄金取货⭐
⭐适用于所有邮政编码：⭐
⭐（00-09/10-19/20-29/30-39/40-49/50-59/60-69/70-79/80-89/90-99）⭐
⭐现金包裹 2000 以上⭐
⭐大规模收购 PayPal 用于亲属和朋友之间的资金转账⭐大量收贝宝转账亲友付款汇率天花板
telegram：@USERNAME_REDACTED  @USERNAME_REDACTED
WeChat： Tv-2025live",SUSPICIOUS,UNKNOWN,,en,telegram,usa_to_usa wire accounts available international wire accounts available_ cashier check usa cash/gold pickup works with all zip 00 09/10 19/20 29/30 39/40 49/50 59/60 69/70 79/80 89/90 99 cash package cash 2k massive acquisition of paypal for transferring funds between relatives and friends 美国至美国电汇账户可用 国际电汇账户可用 现金支票 美国现金/黄金取货 适用于所有邮政编码 00 09/10 19/20 29/30 39/40 49/50 59/60 69/70 79/80 89/90 99 现金包裹 2000 以上 大规模收购 paypal 用于亲属和朋友之间的资金转账 大量收贝宝转账亲友付款汇率天花板 telegram username_redacted username_redacted wechat tv 2025live
Yes we are chatting too.,SAFE,UNKNOWN,,en,sms,yes we are chatting too.
Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,SAFE,UNKNOWN,,en,sms,oops i was in the shower when u called. hey a parking garage collapsed at university hospital. see i m not crazy. stuff like that does happen.
"Hurmatli mijoz, NBU kartangizda shubhali tranzaksiya aniqlangan. Parolni yangilash uchun bosing: https://humomp.uz",SUSPICIOUS,UNKNOWN,,en,sms,hurmatli mijoz nbu karta ngizda shubhali tranzaksiya aniqlangan. parol ni yangilash uchun bosing: https://humomp.uz
"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for!",SAFE,UNKNOWN,,en,sms,he said that he had a right giggle when he saw u again you would possibly be the first person2die from nvq but think how much you could for
"Tabriklaymiz siz 3140,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://18plus-video.apk/q=3154368",SUSPICIOUS,UNKNOWN,,en,sms,tabriklaymiz siz 3140 000 so m yutib oldingiz. pulni olish uchun havolaga kiring: http://18plus video .apk /q 3154368
Sizga yangi transfer keldi 546 000. Qabul qiling http://click-safety.uz/287045!,SUSPICIOUS,UNKNOWN,,en,telegram,sizga yangi transfer keldi 546 000. qabul qiling http://click safety.uz/287045
Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,SUSPICIOUS,UNKNOWN,,en,sms,hi i m sue. i am 20 years old and work as a lapdancer. i love sex. text me live i m i my bedroom now. text sue to 89555. by textoperator g2 1da 150ppmsg 18
Arzon: http://sale.click,SUSPICIOUS,UNKNOWN,link,uz,seed,arzon: http://sale.click
"Hurmatli mijoz, Xalq Banki kartangizda shubhali tranzaksiya aniqlangan. Parolni yangilash uchun bosing: https://bank-uz.com",SUSPICIOUS,UNKNOWN,,en,sms,hurmatli mijoz xalq banki karta ngizda shubhali tranzaksiya aniqlangan. parol ni yangilash uchun bosing: https://bank uz.com
"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",SAFE,UNKNOWN,,en,sms,wn u r hurt by d prsn who s close 2 u do fight wit dem. coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. gud eveb
ITS A LAPTOP TAKE IT WITH YOU.,SAFE,UNKNOWN,,en,sms,its a laptop take it with you.
Click payment failed. Tasdiqlash uchun linkga o'ting: https://bit.ly/claim-872685!,SUSPICIOUS,UNKNOWN,,uz,sms,click payment failed. tasdiqlash uchun linkga o ting: https://bit.ly/claim 872685
Инвестиции в газ! Доход от 342 000 в неделю: http://uz-confirm.com/995415...,SUSPICIOUS,UNKNOWN,,ru,sms,инвестиции в газ доход от 342 000 в неделю: http://uz confirm.com/995415...
If we win its really no 1 side for long time.,SAFE,UNKNOWN,,en,sms,if we win its really no 1 side for long time.
"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt""",SAFE,UNKNOWN,,en,sms,ever green quote ever told by jerry in cartoon a person who irritates u always is the one who loves u vry much but fails to express it... .. multi_excl : : gud nyt
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",SAFE,UNKNOWN,,en,sms,beautiful truth against gravity.. read carefully: our heart feels light when someone is in it.. but it feels very heavy when someone leaves it.. good night
"Looks like you found something to do other than smoke, great job!",SAFE,UNKNOWN,,en,sms,looks like you found something to do other than smoke great job
I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,SAFE,UNKNOWN,,en,sms,i got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the lt gt day return period ended.
"Call me, i am senthil from hsbc.",SAFE,UNKNOWN,,en,sms,call me i am senthil from hsbc.
Gapingizga qo'shilaman,SAFE,UNKNOWN,,en,telegram,gapingizga qo shilaman
"NBU: Hisobingizdan 790,000 so'm yechib olindi! Bekor qilish: https://t.me/premium_uz_bot?ref=9378878",SUSPICIOUS,UNKNOWN,,uz,sms,nbu: hisobingizdan 790 000 so m yechib olindi bekor qilish: https://t.me/premium_uz_bot ref 9378878
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",SUSPICIOUS,UNKNOWN,,en,sms,hot live fantasies call now 08707509020 just 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 is a national rate call
Omonat muddati tugadi,SAFE,INFO,bank,uz,seed,omonat muddati tugadi
"Kriptovalyuta sarmoya qilib kuniga 4200,000 so'm toping: http://18plus-video.apk/q=9837564",SUSPICIOUS,UNKNOWN,,en,telegram,kriptovalyuta sarmoya qilib kuniga 4200 000 so m toping: http://18plus video .apk /q 9837564
They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..,SAFE,UNKNOWN,,en,sms,they said ü dun haf passport or smth like dat.. or ü juz send to my email account..
Hisobingizdan 420000 so'm yechib olindi (Kod: 649). Agar bu siz bo'lmasangiz darhol tasdiqlang: http://bekor-uz.com/25,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 420000 so m yechib olindi kod : 649 . agar bu siz bo lmasangiz darhol tasdiqlang: http://bekor uz.com/25
"I'm in a meeting, call me later at",SAFE,UNKNOWN,,en,sms,i m in a meeting call me later at
Вы выиграли 152 000 рублей! Получите приз: http://uz-confirm.com/352077 ?,SUSPICIOUS,UNKNOWN,,ru,sms,вы выиграли 152 000 рублей получите приз: http://uz confirm.com/352077
BELEK: Sizga 100 000 so'm bonus berildi! Olish uchun: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,belek: sizga 100 000 so m bonus berildi olish uchun: http://bonusuz.click
Ertaga dars 14:30 da boshlanadi. OK,SAFE,UNKNOWN,,en,sms,ertaga dars 14:30 da boshlanadi. ok
"Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck.",SUSPICIOUS,REQUEST,,en,sms,auction round 4. the highest bid is now 54. next maximum bid is 71. to bid send bids e. g. 10 to bid 10 to 83383. good luck.
"Привет. Выходи на доход от 130 долларов в час. Есть свободные места, пишите хочу в личные сообщения",SUSPICIOUS,UNKNOWN,,ru,telegram,привет. выходи на доход от 130 долларов в час. есть свободные места пишите хочу в личные сообщения
Uyga qaytayotganda suv olib kel.?,SAFE,UNKNOWN,,en,telegram,uyga qaytayotganda suv olib kel.
"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u",SAFE,UNKNOWN,,en,sms,very strange. and are watching the 2nd one now but i m in bed. sweet dreams miss u
"\CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDÃ¥ÃS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.\""""",SAFE,UNKNOWN,,en,sms,cheers u tex mecause u werebored yeah okden hunny r uin wk sat soundã ã s likeyour havin gr8fun j keep updat countinlots of loveme xxxxx.
Yutuq sohibi bo'ldingiz! 733 000 so'm yutdingiz. https://t.me/prize_bot/486925...,SUSPICIOUS,UNKNOWN,prize_bait,uz,sms,yutuq sohibi bo ldingiz 733 000 so m yutdingiz. https://t.me/prize_bot/486925...
Hi' Test on  &lt;#&gt; rd ....,SAFE,UNKNOWN,,en,sms,hi test on lt gt rd ....
Uzcard: Karta faollashtirildi,SAFE,INFO,bank,uz,seed,uz card : karta faollashtirildi
Sizga 570 000 som perevod keldi. Podtverdite po ssilke: https://bit.ly/claim-781829 (,SUSPICIOUS,UNKNOWN,,en,telegram,sizga 570 000 som perevod keldi. podtverdite po ssilke: https://bit.ly/claim 781829
"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",SAFE,UNKNOWN,,en,sms,honey sweetheart darling sexy buns sugar plum loverboy i miss you boytoy ... smacks your ass did you go to the gym too
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,SUSPICIOUS,UNKNOWN,prize_bait,en,sms,urgent we are trying to contact u. todays draw shows that you have won a 800 prize guaranteed. call 09050001295 from land line. claim a21. valid 12hrs only
"Davlat tomonidan 3880,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://18plus-video.apk/q=3480033",SUSPICIOUS,UNKNOWN,,en,sms,davlat tomonidan 3880 000 so m kompensatsiya ajratildi. havola orqali tekshiring: http://18plus video .apk /q 3480033
Diqqat! Bank kartangiz xavfsizlik sababli vaqtincha bloklandi (Kod: 726). Tasdiqlash uchun havolaga kiring: http://uzcard-block.uz?id=34,SUSPICIOUS,UNKNOWN,,uz,sms,diqqat bank karta ngiz xavfsizlik sababli vaqtincha bloklandi kod : 726 . tasdiqlash uchun havolaga kiring: http://uz card block.uz id 34
Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,SAFE,UNKNOWN,,en,sms,ha... both of us doing e same thing. but i got tv 2 watch. u can thk of where 2 go tonight or u already haf smth in mind...
Списание 758 000 прошло успешно. Отменить: http://uz-confirm.com/802650 (,SUSPICIOUS,UNKNOWN,,ru,telegram,списание 758 000 прошло успешно. отменить: http://uz confirm.com/802650
Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,SAFE,UNKNOWN,,en,sms,tomarrow i want to got to court. at lt decimal gt . so you come to bus stand at 9.
PRIVATE! Your 2003 Account Statement for 078,SUSPICIOUS,UNKNOWN,,en,sms,private your 2003 account statement for 078
Госуслуги: Вам начислена выплата 546 000. http://click-safety.uz/444620 (,SUSPICIOUS,UNKNOWN,,ru,sms,госуслуги: вам начислена выплата 546 000. http://click safety.uz/444620
"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?",SAFE,UNKNOWN,,en,sms,haha my legs and neck are killing me and my amigos are hoping to end the night with a burn think i could swing by in like an hour
Kechikaman biroz 12:00 da boraman.,SAFE,UNKNOWN,,uz,sms,kechikaman biroz 12:00 da boraman.
Do you know when the result.,SAFE,UNKNOWN,,en,sms,do you know when the result.
I'm also came to room.,SAFE,UNKNOWN,,en,sms,i m also came to room.
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,SUSPICIOUS,REQUEST,,en,sms,not heard from u4 a while. call 4 rude chat private line 01223585334 to cum. wan 2c pics of me gettin shagged then text pix to 8552. 2end send stop 8552 sam xxx
"Доступны 3 места в стабильной сфере в качестве дополнения к основной. Получается от 150дол/день.

Пиши ""Заинтересовало"".",SUSPICIOUS,UNKNOWN,,ru,telegram,доступны 3 места в стабильной сфере в качестве дополнения к основной. получается от 150дол/день. пиши заинтересовало .
Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.,SAFE,UNKNOWN,,en,sms,dunno lei ü all decide lor. how abt leona oops i tot ben is going n i msg him.
ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,SUSPICIOUS,UNKNOWN,,en,sms,romcapspam everyone around should be responding well to your presence since you are so warm and outgoing. you are bringing in a real breath of sunshine.
No. But we'll do medical missions to nigeria,SAFE,UNKNOWN,,en,sms,no. but we ll do medical missions to nigeria
"Kriptovalyuta sarmoya qilib kuniga 4200,000 so'm toping: http://bit.ly/uz-3806500",SUSPICIOUS,UNKNOWN,,en,telegram,kriptovalyuta sarmoya qilib kuniga 4200 000 so m toping: http://bit.ly/uz 3806500
Hisob: 35000 co'm qoldi.,SAFE,INFO,bank,uz,seed,hisob: 35000 co m qoldi.
Good evening! this is roger. How are you?,SAFE,UNKNOWN,,en,sms,good evening this is roger. how are you
Uyga non olib keling.,SAFE,UNKNOWN,,uz,seed,uyga non olib keling.
ÃÃ go home liao? Ask dad to pick me up at 6...,SAFE,UNKNOWN,,en,sms,ã ã go home liao ask dad to pick me up at 6...
No no:)this is kallis home ground.amla home town is durban:),SAFE,UNKNOWN,,en,sms,no no: this is kallis home ground.amla home town is durban:
Kechikaman biroz 12:15 da boraman.?,SAFE,UNKNOWN,,uz,sms,kechikaman biroz 12:15 da boraman.
"Davlat tomonidan 4840,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=8477654",SUSPICIOUS,UNKNOWN,,en,sms,davlat tomonidan 4840 000 so m kompensatsiya ajratildi. havola orqali tekshiring: https://click auth.uz/ code 8477654
"Right on brah, see you later",SAFE,UNKNOWN,,en,sms,right on brah see you later
Paynet to'lovi amalga oshmadi. Hisobni tasdiqlash uchun kirish talab qilinadi: https://oson-tolov.uz,SUSPICIOUS,UNKNOWN,,uz,sms,paynet to lovi amalga oshmadi. hisobni tasdiqlash uchun kirish talab qilinadi: https://oson tolov.uz
Qarzga 30 ming tashab turing,SUSPICIOUS,UNKNOWN,,en,telegram,qarzga 30 ming tashab turing
"Tabriklaymiz siz 430,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/8700658",SUSPICIOUS,UNKNOWN,,en,sms,tabriklaymiz siz 430 000 so m yutib oldingiz. pulni olish uchun havolaga kiring: http://bonus uz.com/id/8700658
Bitcoin sotib oling va boy bo'ling,SUSPICIOUS,UNKNOWN,,en,sms,bitcoin sotib oling va boy bo ling
Yutuq sohibi bo'ldingiz! 338 000 so'm yutdingiz. https://bit.ly/claim-788747 :),SUSPICIOUS,UNKNOWN,prize_bait,uz,telegram,yutuq sohibi bo ldingiz 338 000 so m yutdingiz. https://bit.ly/claim 788747 :
Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,SAFE,UNKNOWN,,en,sms,message from . i am at truro hospital on ext. you can phone me here. as i have a phone by my side
Ok then i will come to ur home after half an hour,SAFE,UNKNOWN,,en,sms,ok then i will come to ur home after half an hour
Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,SAFE,UNKNOWN,,en,sms,hi di is yijue we re meeting at 7 pm at esaplanade tonight.
O'tkazma qabul qilindi: 199856 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,seed,o tkazma qabul qilindi: 199856 so m. humo/uz card
"Hurmatli mijoz, Agrobank kartangizda shubhali tranzaksiya aniqlangan. Parolni yangilash uchun bosing: http://tasdiq-bank.uz",SUSPICIOUS,UNKNOWN,,en,sms,hurmatli mijoz agrobank karta ngizda shubhali tranzaksiya aniqlangan. parol ni yangilash uchun bosing: http://tasdiq bank.uz
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,tabriklaymiz siz iphone yutib oldingiz. batafsil: http://promo gift.ml
Списание 338 000 прошло успешно. Отменить: https://bit.ly/claim-222934 OK,SUSPICIOUS,UNKNOWN,,ru,telegram,списание 338 000 прошло успешно. отменить: https://bit.ly/claim 222934 ok
No prob. I will send to your email.,SAFE,UNKNOWN,,en,sms,no prob. i will send to your email.
Kechikaman biroz 15:30 da boraman.?,SAFE,UNKNOWN,,uz,telegram,kechikaman biroz 15:30 da boraman.
Webpage s not available!,SAFE,UNKNOWN,,en,sms,webpage s not available
"Kriptovalyuta sarmoya qilib kuniga 2420,000 so'm toping: http://18plus-video.apk/q=3223946",SUSPICIOUS,UNKNOWN,,en,sms,kriptovalyuta sarmoya qilib kuniga 2420 000 so m toping: http://18plus video .apk /q 3223946
Kechikaman biroz 11:45 da boraman. tezroq,SAFE,UNKNOWN,,uz,telegram,kechikaman biroz 11:45 da boraman. tezroq
One of best dialogue in cute reltnship..!! \Wen i Die,SAFE,UNKNOWN,,en,sms,one of best dialogue in cute reltnship.. multi_excl wen i die
Juma ayyomi barchaga muborak bo'lsin,SAFE,UNKNOWN,,en,telegram,juma ayyomi barchaga muborak bo lsin
Where is it. Is there any opening for mca.,SAFE,UNKNOWN,,en,sms,where is it. is there any opening for mca.
Dont show yourself. How far. Put new pictures up on facebook.,SAFE,UNKNOWN,,en,sms,dont show yourself. how far. put new pictures up on facebook.
"No my blankets are sufficient, thx",SAFE,UNKNOWN,,en,sms,no my blankets are sufficient thx
"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",SUSPICIOUS,UNKNOWN,prize_bait,uz,sms,urgent : your mobile no. was awarded a 2 000 bonus caller prize on 02/09/03 this is our 2nd attempt to contact you call 0871 872 9755 box95qu
"NBU: Hisobingizdan 2280,000 so'm yechib olindi! Bekor qilish: http://bonus-uz.com/id/8196693",SUSPICIOUS,UNKNOWN,,uz,telegram,nbu: hisobingizdan 2280 000 so m yechib olindi bekor qilish: http://bonus uz.com/id/8196693
88066 FROM 88066 LOST 3POUND HELP,SUSPICIOUS,UNKNOWN,,en,sms,88066 from 88066 lost 3pound help
"NBU: Hisobingizdan 4680,000 so'm yechib olindi! Bekor qilish: http://18plus-video.apk/q=3113508",SUSPICIOUS,UNKNOWN,,uz,sms,nbu: hisobingizdan 4680 000 so m yechib olindi bekor qilish: http://18plus video .apk /q 3113508
Sizning kodingiz: 485671,SAFE,INFO,otp,uz,seed,sizning kod ingiz: 485671
what I meant to say is cant wait to see u again getting bored of this bridgwater banter,SAFE,UNKNOWN,,en,sms,what i meant to say is cant wait to see u again getting bored of this bridgwater banter
Oh that was a forwarded message. I thought you send that to me,SAFE,UNKNOWN,,en,sms,oh that was a forwarded message. i thought you send that to me
V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),SAFE,UNKNOWN,,en,sms,v nice off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. busy transcribing. :
"NBU: Hisobingizdan 3340,000 so'm yechib olindi! Bekor qilish: https://uz-yutuq.com/p=6230209",SUSPICIOUS,UNKNOWN,,uz,sms,nbu: hisobingizdan 3340 000 so m yechib olindi bekor qilish: https://uz yutuq.com/p 6230209
Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,SUSPICIOUS,UNKNOWN,,en,sms,sunshine quiz wkly q win a top sony dvd player if u know which country liverpool played in mid week txt ansr to 82277. 1.50 sp:tyrone
I like to think there's always the possibility of being in a pub later.,SAFE,UNKNOWN,,en,sms,i like to think there s always the possibility of being in a pub later.
Love you aathi..love u lot..,SAFE,UNKNOWN,,en,sms,love you aathi..love u lot..
Ok. How many should i buy.,SAFE,UNKNOWN,,en,sms,ok. how many should i buy.
Telegram premium sovg'a claim qiling: https://t.me/prize_bot/175426,SUSPICIOUS,UNKNOWN,,en,sms,telegram premium sovg a claim qiling: https://t.me/prize_bot/175426
See? I thought it all through,SAFE,UNKNOWN,,en,sms,see i thought it all through
They don't put that stuff on the roads to keep it from getting slippery over there?,SAFE,UNKNOWN,,en,sms,they don t put that stuff on the roads to keep it from getting slippery over there
"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",SUSPICIOUS,UNKNOWN,prize_bait,en,sms,u can win 100 of music gift vouchers every week starting now txt the word draw to 87066 tscs www.ldew.com skillgame 1winaweek age16.150ppermesssubscription
Ok... Take ur time n enjoy ur dinner...,SAFE,UNKNOWN,,en,sms,ok... take ur time n enjoy ur dinner...
Hisobingizdan 258 000 yechildi. Bekor qilish http://pay-check.net/683114 👍,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 258 000 yechildi. bekor qilish http://pay check.net/683114
Humo: To'lov muvaffaqiyatli,SAFE,INFO,bank,uz,seed,humo: to lov muvaffaqiyatli
"Kriptovalyuta sarmoya qilib kuniga 3980,000 so'm toping: http://pochta-uz.com/track=5234404",SUSPICIOUS,UNKNOWN,,en,sms,kriptovalyuta sarmoya qilib kuniga 3980 000 so m toping: http://pochta uz.com/track 5234404
Qayerdasan?,SAFE,UNKNOWN,,uz,seed,qayerdasan
Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,SAFE,UNKNOWN,,en,sms,okay name ur price as long as its legal wen can i pick them up y u ave x ams xx
Sizga 616846 so'm bonus berildi! Olish uchun: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,sizga 616846 so m bonus berildi olish uchun: http://promo gift.ml
Balansingizda 2000 so'm qoldi.,SAFE,INFO,bank,uz,seed,balansingizda 2000 so m qoldi.
Инвестиции в газ! Доход от 879 000 в неделю: http://pay-check.net/589410!!,SUSPICIOUS,UNKNOWN,,ru,sms,инвестиции в газ доход от 879 000 в неделю: http://pay check.net/589410 multi_excl
"Всем привет , нужны люди на уборку зала , дам 5000",SUSPICIOUS,UNKNOWN,,ru,telegram,всем привет нужны люди на уборку зала дам 5000
"Привет, как дела? У меня все хорошо.",SAFE,INFO,ru_mixed_expansion,mixed,,привет как дела у меня все хорошо.
Вы выиграли 758 000 рублей! Получите приз: http://click-safety.uz/266137 ),SUSPICIOUS,UNKNOWN,,ru,telegram,вы выиграли 758 000 рублей получите приз: http://click safety.uz/266137
Its hard to believe things like this. All can say lie but think twice before saying anything to me.,SAFE,UNKNOWN,,en,sms,its hard to believe things like this. all can say lie but think twice before saying anything to me.
Qonuniy qarzdan qutulishni xohlaysizmi? Biz bankrotlik protsedurasini qilib beramiz,SUSPICIOUS,UNKNOWN,,en,telegram,qonuniy qarzdan qutulishni xohlaysizmi biz bankrotlik protsedurasini qilib beramiz
Вы выиграли 881 000 рублей! Получите приз: https://t.me/prize_bot/880109.,SUSPICIOUS,UNKNOWN,,ru,telegram,вы выиграли 881 000 рублей получите приз: https://t.me/prize_bot/880109.
"Click: 10,000 so'm yutib oldingiz! Havolani bosing: click-bonus1.uz",SUSPICIOUS,UNKNOWN,prize_bait,uz,sms,click: 10 000 so m yutib oldingiz havolani bosing: click bonus1.uz
"У нас появились вакансии. Условия выгодные, все прозрачно. Заинтересовало?",SUSPICIOUS,UNKNOWN,,ru,telegram,у нас появились вакансии. условия выгодные все прозрачно. заинтересовало
U vas noviy yutuq! 538 000 yutib oldingiz. Claim your prize: https://t.me/prize_bot/965657...,SUSPICIOUS,UNKNOWN,prize_bait,uz,sms,u vas noviy yutuq 538 000 yutib oldingiz. claim your prize: https://t.me/prize_bot/965657...
"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",SAFE,UNKNOWN,,en,sms,no we put party 7 days a week and study lightly i think we need to draw in some custom checkboxes so they know we re hardcore
Yutuq sohibi bo'ldingiz! 263 000 so'm yutdingiz. http://pay-check.net/151593 -,SUSPICIOUS,UNKNOWN,prize_bait,uz,telegram,yutuq sohibi bo ldingiz 263 000 so m yutdingiz. http://pay check.net/151593
"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",SUSPICIOUS,UNKNOWN,,en,sms,hottest pics straight to your phone multi_excl see me getting wet and wanting just for you xx text pics to 89555 now txt costs 150p textoperator g696ga 18 xxx
Kechikaman biroz 12:45 da boraman. tezroq,SAFE,UNKNOWN,,uz,sms,kechikaman biroz 12:45 da boraman. tezroq
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://bonus-uz.com/id/4255104,SUSPICIOUS,UNKNOWN,,en,telegram,uyda o tirib kuniga 50 ishlashni xohlaysizmi botga kiring: http://bonus uz.com/id/4255104
"Happy or sad , one thing about past is- \Its no more\"" GOOD MORNING :-):-).""",SAFE,UNKNOWN,,en,sms,happy or sad one thing about past is its no more good morning : : .
I'm not coming home 4 dinner.,SAFE,UNKNOWN,,en,sms,i m not coming home 4 dinner.
Fuck babe ... What happened to you ? How come you never came back?,SAFE,UNKNOWN,,en,sms,fuck babe ... what happened to you how come you never came back
Tasdiqlash kodi: 9940. Hech kimga bermang,SAFE,INFO,otp,uz,seed,tasdiqlash kod i: 9940. hech kimga bermang
U vas noviy yutuq! 217 000 yutib oldingiz. Claim your prize: http://uz-confirm.com/886680 👍,SUSPICIOUS,UNKNOWN,prize_bait,uz,telegram,u vas noviy yutuq 217 000 yutib oldingiz. claim your prize: http://uz confirm.com/886680
Tushum: 20 000.,SAFE,INFO,transaction_notice,uz,seed,tushum: 20 000.
"Menga 1750,000 so'm tashlab tura olasanmi? tezroq",SAFE,UNKNOWN,,en,sms,menga 1750 000 so m tashlab tura olasanmi tezroq
Qayerdasan hozir? 👍,SAFE,UNKNOWN,,en,telegram,qayerdasan hozir
"Yeah, where's your class at?",SAFE,UNKNOWN,,en,sms,yeah where s your class at
